study,method,h,n,rmse,mse,mae,crps,crps_gauss,cov50,cov80,cov95,w95
aotizhongxin,ar1|raw+gate,18,90,1.05667,1.11655,0.865024,0.597707,0.597707,0.366667,0.8,0.922222,3.83899
aotizhongxin,ar1|raw+gate,19,90,1.07357,1.15256,0.894353,0.618135,0.618135,0.388889,0.777778,0.933333,3.86992
aotizhongxin,ar1|raw+gate,20,91,1.12334,1.26189,0.933232,0.646367,0.646367,0.362637,0.758242,0.934066,3.89735
aotizhongxin,ar1|raw+gate,21,90,1.04394,1.08982,0.891043,0.605839,0.605839,0.377778,0.755556,0.966667,3.92181
aotizhongxin,ar1|raw+gate,22,89,1.17988,1.39212,0.980585,0.682493,0.682493,0.370787,0.707865,0.921348,3.94356
aotizhongxin,ar1|raw+gate,23,88,1.16788,1.36394,0.990719,0.680476,0.680476,0.352273,0.681818,0.931818,3.96292
aotizhongxin,ar1|raw+gate,24,90,1.2153,1.47695,1.01447,0.702013,0.702013,0.377778,0.711111,0.9,3.98008
aotizhongxin,ar1|robust+gate,1,90,0.685253,0.469572,0.374193,0.313096,0.313096,0.511111,0.655556,0.711111,0.914471
aotizhongxin,ar1|robust+gate,2,89,0.742294,0.551,0.490156,0.395308,0.395308,0.438202,0.606742,0.730337,1.23758
aotizhongxin,ar1|robust+gate,3,89,0.835677,0.698356,0.580862,0.460684,0.460684,0.404494,0.617978,0.719101,1.47725
aotizhongxin,ar1|robust+gate,4,90,0.927776,0.860767,0.673259,0.528412,0.528412,0.366667,0.588889,0.711111,1.67816
aotizhongxin,ar1|robust+gate,5,88,1.04822,1.09877,0.789786,0.613374,0.613374,0.261364,0.534091,0.670455,1.84399
aotizhongxin,ar1|robust+gate,6,90,1.15929,1.34395,0.839727,0.65682,0.65682,0.322222,0.533333,0.688889,1.98676
aotizhongxin,ar1|robust+gate,7,91,1.1777,1.38697,0.868349,0.681588,0.681588,0.285714,0.549451,0.67033,2.11355
aotizhongxin,ar1|robust+gate,8,90,1.20161,1.44386,0.91687,0.70558,0.70558,0.255556,0.544444,0.688889,2.22363
aotizhongxin,ar1|robust+gate,9,90,1.20803,1.45934,0.943519,0.717232,0.717232,0.266667,0.544444,0.722222,2.32678
aotizhongxin,ar1|robust+gate,10,89,1.20396,1.44951,0.956874,0.723209,0.723209,0.258427,0.516854,0.696629,2.42078
aotizhongxin,ar1|robust+gate,11,90,1.19309,1.42346,0.902496,0.689426,0.689426,0.344444,0.577778,0.766667,2.50626
aotizhongxin,ar1|robust+gate,12,90,1.19379,1.42513,0.89902,0.680941,0.680941,0.344444,0.6,0.744444,2.58493
aotizhongxin,ar1|robust+gate,13,91,1.10502,1.22107,0.849039,0.627198,0.627198,0.340659,0.626374,0.813187,2.65991
aotizhongxin,ar1|robust+gate,14,90,1.11872,1.25154,0.872171,0.64083,0.64083,0.344444,0.655556,0.788889,2.72437
aotizhongxin,ar1|robust+gate,15,91,1.11957,1.25343,0.86216,0.630688,0.630688,0.307692,0.681319,0.835165,2.78858
aotizhongxin,ar1|robust+gate,16,91,1.15784,1.3406,0.884118,0.649237,0.649237,0.32967,0.637363,0.835165,2.84604
aotizhongxin,ar1|robust+gate,17,90,1.11072,1.23371,0.837906,0.615169,0.615169,0.388889,0.688889,0.855556,2.89965
aotizhongxin,ar1|robust+gate,18,90,1.11966,1.25363,0.872845,0.638351,0.638351,0.355556,0.633333,0.833333,2.94946
aotizhongxin,ar1|robust+gate,19,90,1.1448,1.31056,0.888686,0.658698,0.658698,0.411111,0.588889,0.811111,2.99595
aotizhongxin,ar1|robust+gate,20,91,1.18601,1.40661,0.937425,0.692231,0.692231,0.351648,0.604396,0.791209,3.03928
aotizhongxin,ar1|robust+gate,21,90,1.122,1.25888,0.921008,0.660793,0.660793,0.322222,0.611111,0.822222,3.08005
aotizhongxin,ar1|robust+gate,22,89,1.27713,1.63106,1.02832,0.753728,0.753728,0.269663,0.58427,0.775281,3.11824
aotizhongxin,ar1|robust+gate,23,88,1.26869,1.60956,1.04377,0.758119,0.758119,0.295455,0.568182,0.761364,3.15405
aotizhongxin,ar1|robust+gate,24,90,1.31129,1.71948,1.06493,0.780015,0.780015,0.311111,0.555556,0.766667,3.18733
aotizhongxin,persistence|raw,1,90,0.410089,0.168173,0.26277,0.20972,,0.455556,0.7,0.888889,1.42308
aotizhongxin,persistence|raw,2,89,0.638856,0.408137,0.439605,0.339021,,0.426966,0.617978,0.88764,2.13695
aotizhongxin,persistence|raw,3,89,0.776951,0.603653,0.540557,0.413614,,0.426966,0.685393,0.820225,2.48253
aotizhongxin,persistence|raw,4,90,0.926623,0.85863,0.664472,0.50462,,0.411111,0.655556,0.822222,2.91273
aotizhongxin,persistence|raw,5,88,1.03179,1.06459,0.759135,0.569252,,0.375,0.613636,0.818182,3.16414
aotizhongxin,persistence|raw,6,90,1.10901,1.22989,0.815593,0.614379,,0.422222,0.577778,0.844444,3.41581
aotizhongxin,persistence|raw,7,91,1.08454,1.17622,0.832133,0.611171,,0.373626,0.604396,0.857143,3.66468
aotizhongxin,persistence|raw,8,90,1.14508,1.3112,0.869774,0.63813,,0.355556,0.633333,0.822222,3.86205
aotizhongxin,persistence|raw,9,90,1.18017,1.39279,0.898779,0.659048,,0.388889,0.644444,0.844444,4.0098
aotizhongxin,persistence|raw,10,89,1.19882,1.43717,0.898551,0.662147,,0.438202,0.640449,0.842697,4.19227
aotizhongxin,persistence|raw,11,90,1.19432,1.42639,0.863444,0.64548,,0.5,0.7,0.855556,4.42149
aotizhongxin,persistence|raw,12,90,1.20079,1.4419,0.864243,0.649922,,0.488889,0.688889,0.9,4.52792
aotizhongxin,persistence|raw,13,91,1.13473,1.28762,0.832918,0.61866,,0.505495,0.736264,0.901099,4.62442
aotizhongxin,persistence|raw,14,90,1.15846,1.34202,0.865583,0.63761,,0.455556,0.755556,0.922222,4.6966
aotizhongxin,persistence|raw,15,91,1.15904,1.34336,0.890577,0.645988,,0.417582,0.769231,0.956044,4.80023
aotizhongxin,persistence|raw,16,91,1.2221,1.49354,0.937552,0.684003,,0.43956,0.736264,0.956044,4.89901
aotizhongxin,persistence|raw,17,90,1.19973,1.43936,0.925814,0.671156,,0.388889,0.766667,0.955556,4.93374
aotizhongxin,persistence|raw,18,90,1.24042,1.53864,0.973533,0.701904,,0.433333,0.744444,0.933333,4.96946
aotizhongxin,persistence|raw,19,90,1.26912,1.61068,0.97034,0.708952,,0.466667,0.755556,0.933333,5.02019
aotizhongxin,persistence|raw,20,91,1.2865,1.65507,1.03212,0.738486,,0.417582,0.747253,0.967033,5.0669
aotizhongxin,persistence|raw,21,90,1.29508,1.67722,1.05506,0.745505,,0.4,0.788889,0.944444,5.11755
aotizhongxin,persistence|raw,22,89,1.39591,1.94856,1.12036,0.808204,,0.404494,0.707865,0.94382,5.18139
aotizhongxin,persistence|raw,23,88,1.45381,2.11358,1.17025,0.841092,,0.386364,0.659091,0.920455,5.21304
aotizhongxin,persistence|raw,24,90,1.48938,2.21826,1.20573,0.858954,,0.377778,0.7,0.922222,5.23785
tsnh4,ar1|raw,1,93,0.087858,0.00771902,0.0702812,0.0498998,0.0498998,0.537634,0.827957,0.989247,0.39161
tsnh4,ar1|raw,2,93,0.111983,0.0125402,0.0921473,0.0644465,0.0644465,0.516129,0.903226,0.978495,0.55195
tsnh4,ar1|raw,3,93,0.128343,0.0164719,0.105074,0.0742248,0.0742248,0.634409,0.924731,0.989247,0.67372
tsnh4,ar1|raw,4,93,0.153372,0.0235231,0.114741,0.0873609,0.0873609,0.666667,0.88172,0.978495,0.77533
tsnh4,ar1|raw,5,93,0.175542,0.0308149,0.134739,0.0996517,0.0996517,0.623656,0.924731,0.978495,0.863938
tsnh4,ar1|raw,6,93,0.18343,0.0336467,0.143924,0.105335,0.105335,0.645161,0.892473,0.989247,0.943229
tsnh4,ar1|raw,7,93,0.222975,0.0497179,0.16588,0.123355,0.123355,0.645161,0.88172,0.978495,1.0154
tsnh4,ar1|raw,8,93,0.252529,0.063771,0.179029,0.136113,0.136113,0.666667,0.88172,0.956989,1.08189
tsnh4,ar1|raw,9,93,0.269569,0.0726677,0.195231,0.14839,0.14839,0.655914,0.827957,0.946237,1.14371
tsnh4,ar1|raw,10,93,0.30308,0.0918576,0.215227,0.164559,0.164559,0.655914,0.795699,0.935484,1.20158
tsnh4,ar1|raw,11,93,0.326344,0.106501,0.236417,0.178093,0.178093,0.623656,0.795699,0.946237,1.25606
tsnh4,ar1|raw,12,93,0.367413,0.134992,0.259904,0.198811,0.198811,0.580645,0.806452,0.870968,1.30758
tsnh4,ar1|raw,13,93,0.383419,0.14701,0.267662,0.205958,0.205958,0.634409,0.806452,0.88172,1.35649
tsnh4,ar1|raw,14,93,0.395245,0.156219,0.281556,0.214078,0.214078,0.612903,0.774194,0.88172,1.40307
tsnh4,ar1|raw,15,93,0.415171,0.172367,0.297717,0.225381,0.225381,0.591398,0.784946,0.88172,1.44756
tsnh4,ar1|raw,16,93,0.435478,0.189641,0.30947,0.236493,0.236493,0.591398,0.763441,0.88172,1.49014
tsnh4,ar1|raw,17,93,0.450748,0.203174,0.329555,0.247568,0.247568,0.591398,0.763441,0.849462,1.53099
tsnh4,ar1|raw,18,93,0.465269,0.216475,0.338933,0.255908,0.255908,0.602151,0.763441,0.83871,1.57025
tsnh4,ar1|raw,19,93,0.498397,0.248399,0.359602,0.274657,0.274657,0.580645,0.741935,0.849462,1.60804
tsnh4,ar1|raw,20,93,0.516866,0.26715,0.370894,0.284647,0.284647,0.537634,0.72043,0.849462,1.64447
tsnh4,ar1|raw,21,93,0.53028,0.281197,0.384577,0.29411,0.29411,0.516129,0.741935,0.860215,1.67963
tsnh4,ar1|raw,22,93,0.542544,0.294353,0.387767,0.29911,0.29911,0.548387,0.72043,0.860215,1.71362
tsnh4,ar1|raw,23,93,0.551832,0.304519,0.398472,0.30476,0.30476,0.55914,0.709677,0.870968,1.74649
tsnh4,ar1|raw,24,93,0.569595,0.324438,0.42094,0.315981,0.315981,0.505376,0.709677,0.88172,1.77833
tsnh4,ar1|raw+gate,1,93,0.0977966,0.00956417,0.0737998,0.0529878,0.0529878,0.537634,0.817204,0.978495,0.393334
tsnh4,ar1|raw+gate,2,93,0.121441,0.0147479,0.0956421,0.0675436,0.0675436,0.516129,0.892473,0.967742,0.553259
tsnh4,ar1|raw+gate,3,93,0.137421,0.0188845,0.108545,0.0772831,0.0772831,0.634409,0.913978,0.978495,0.674813
tsnh4,ar1|raw+gate,4,93,0.162286,0.0263367,0.118189,0.0904648,0.0904648,0.666667,0.870968,0.967742,0.776283
tsnh4,ar1|raw+gate,5,93,0.183693,0.0337432,0.138164,0.102709,0.102709,0.623656,0.913978,0.967742,0.86479
tsnh4,ar1|raw+gate,6,93,0.191451,0.0366537,0.147325,0.108342,0.108342,0.645161,0.88172,0.978495,0.944005
tsnh4,ar1|raw+gate,7,93,0.231232,0.0534684,0.169258,0.126489,0.126489,0.645161,0.88172,0.967742,1.01612
tsnh4,ar1|raw+gate,8,93,0.26148,0.0683718,0.182384,0.139314,0.139314,0.666667,0.88172,0.946237,1.08256
tsnh4,ar1|raw+gate,9,93,0.278207,0.0773994,0.198564,0.151569,0.151569,0.655914,0.827957,0.935484,1.14433
tsnh4,ar1|raw+gate,10,93,0.311907,0.0972857,0.218537,0.167752,0.167752,0.655914,0.795699,0.935484,1.20216
tsnh4,ar1|raw+gate,11,93,0.333922,0.111504,0.239705,0.181231,0.181231,0.623656,0.795699,0.935484,1.25661
tsnh4,ar1|raw+gate,12,93,0.375177,0.140758,0.26317,0.201968,0.201968,0.580645,0.806452,0.870968,1.3081
tsnh4,ar1|raw+gate,13,93,0.391319,0.153131,0.270905,0.209104,0.209104,0.634409,0.806452,0.88172,1.35699
tsnh4,ar1|raw+gate,14,93,0.403161,0.162539,0.284778,0.217206,0.217206,0.612903,0.774194,0.88172,1.40355
tsnh4,ar1|raw+gate,15,93,0.422439,0.178455,0.300917,0.228477,0.228477,0.591398,0.784946,0.88172,1.44801
tsnh4,ar1|raw+gate,16,93,0.441547,0.194963,0.312648,0.239511,0.239511,0.591398,0.763441,0.870968,1.49058
tsnh4,ar1|raw+gate,17,93,0.456793,0.20866,0.332712,0.250573,0.250573,0.591398,0.763441,0.83871,1.53141
tsnh4,ar1|raw+gate,18,93,0.470845,0.221695,0.342068,0.258857,0.258857,0.602151,0.763441,0.827957,1.57066
tsnh4,ar1|raw+gate,19,93,0.503818,0.253833,0.362716,0.277603,0.277603,0.580645,0.741935,0.83871,1.60843
tsnh4,ar1|raw+gate,20,93,0.522227,0.272721,0.373987,0.28758,0.28758,0.537634,0.72043,0.83871,1.64485
tsnh4,ar1|raw+gate,21,93,0.535631,0.286901,0.387649,0.297031,0.297031,0.516129,0.741935,0.849462,1.68
tsnh4,ar1|raw+gate,22,93,0.54741,0.299658,0.390818,0.301961,0.301961,0.548387,0.72043,0.849462,1.71397
tsnh4,ar1|raw+gate,23,93,0.556397,0.309577,0.401502,0.307549,0.307549,0.55914,0.709677,0.860215,1.74684
tsnh4,ar1|raw+gate,24,93,0.57378,0.329223,0.42395,0.318697,0.318697,0.505376,0.709677,0.870968,1.77866
tsnh4,ar1|robust+gate,1,93,0.0979389,0.00959203,0.0739405,0.0531578,0.0531578,0.462366,0.752688,0.903226,0.312727
tsnh4,ar1|robust+gate,2,93,0.121886,0.0148561,0.0961084,0.0672438,0.0672438,0.483871,0.774194,0.956989,0.440407
tsnh4,ar1|robust+gate,3,93,0.137994,0.0190423,0.108857,0.0761264,0.0761264,0.505376,0.83871,0.956989,0.53781
tsnh4,ar1|robust+gate,4,93,0.163114,0.0266063,0.118629,0.0889859,0.0889859,0.602151,0.795699,0.924731,0.619419
tsnh4,ar1|robust+gate,5,93,0.184862,0.034174,0.138427,0.101617,0.101617,0.580645,0.795699,0.935484,0.690863
tsnh4,ar1|robust+gate,6,93,0.192806,0.0371742,0.148063,0.106945,0.106945,0.548387,0.806452,0.946237,0.755041
tsnh4,ar1|robust+gate,7,93,0.232469,0.0540417,0.169531,0.125348,0.125348,0.516129,0.806452,0.935484,0.813679
tsnh4,ar1|robust+gate,8,93,0.263226,0.069288,0.183398,0.138226,0.138226,0.55914,0.795699,0.913978,0.867904
tsnh4,ar1|robust+gate,9,93,0.280472,0.0786646,0.200436,0.151538,0.151538,0.623656,0.741935,0.88172,0.918503
tsnh4,ar1|robust+gate,10,93,0.314885,0.0991523,0.220687,0.168816,0.168816,0.55914,0.763441,0.870968,0.96605
tsnh4,ar1|robust+gate,11,93,0.337288,0.113763,0.242222,0.183475,0.183475,0.537634,0.72043,0.860215,1.01098
tsnh4,ar1|robust+gate,12,93,0.379374,0.143924,0.267623,0.205465,0.205465,0.516129,0.709677,0.83871,1.05363
tsnh4,ar1|robust+gate,13,93,0.396237,0.157004,0.275181,0.212428,0.212428,0.55914,0.741935,0.83871,1.09426
tsnh4,ar1|robust+gate,14,93,0.40904,0.167314,0.291041,0.221974,0.221974,0.526882,0.731183,0.83871,1.13311
tsnh4,ar1|robust+gate,15,93,0.428967,0.184013,0.307002,0.234312,0.234312,0.473118,0.72043,0.827957,1.17035
tsnh4,ar1|robust+gate,16,93,0.448869,0.201483,0.320157,0.245928,0.245928,0.516129,0.731183,0.806452,1.20613
tsnh4,ar1|robust+gate,17,93,0.465003,0.216228,0.340734,0.258666,0.258666,0.494624,0.709677,0.795699,1.24058
tsnh4,ar1|robust+gate,18,93,0.479784,0.230193,0.350725,0.267577,0.267577,0.505376,0.709677,0.784946,1.27381
tsnh4,ar1|robust+gate,19,93,0.513357,0.263536,0.372964,0.287531,0.287531,0.462366,0.677419,0.774194,1.30591
tsnh4,ar1|robust+gate,20,93,0.532763,0.283836,0.384148,0.298454,0.298454,0.473118,0.688172,0.784946,1.33698
tsnh4,ar1|robust+gate,21,93,0.547173,0.299398,0.397884,0.309419,0.309419,0.44086,0.645161,0.774194,1.36708
tsnh4,ar1|robust+gate,22,93,0.559829,0.313408,0.401769,0.314618,0.314618,0.462366,0.645161,0.795699,1.39628
tsnh4,ar1|robust+gate,23,93,0.569365,0.324176,0.412575,0.320666,0.320666,0.473118,0.645161,0.784946,1.42463
tsnh4,ar1|robust+gate,24,93,0.587658,0.345342,0.435761,0.333834,0.333834,0.419355,0.602151,0.817204,1.4522
tsnh4,persistence|raw,1,93,0.0882298,0.00778449,0.0706422,0.0503735,,0.408602,0.752688,0.989247,0.357016
tsnh4,persistence|raw,2,93,0.113293,0.0128353,0.0934046,0.0650524,,0.473118,0.806452,0.978495,0.532756
tsnh4,persistence|raw,3,93,0.130091,0.0169236,0.106125,0.0740606,,0.473118,0.870968,0.989247,0.675205
tsnh4,persistence|raw,4,93,0.155923,0.024312,0.116508,0.0868703,,0.569892,0.817204,1,0.829884
tsnh4,persistence|raw,5,93,0.179169,0.0321014,0.136319,0.0994406,,0.569892,0.860215,1,0.9842
tsnh4,persistence|raw,6,93,0.187729,0.0352423,0.146151,0.105692,,0.526882,0.870968,1,1.13209
tsnh4,persistence|raw,7,93,0.226926,0.0514956,0.167062,0.123101,,0.516129,0.860215,0.989247,1.28835
tsnh4,persistence|raw,8,93,0.257982,0.0665545,0.181866,0.135906,,0.591398,0.860215,0.978495,1.42197
tsnh4,persistence|raw,9,93,0.276635,0.0765272,0.200523,0.149183,,0.591398,0.817204,1,1.54758
tsnh4,persistence|raw,10,93,0.31223,0.0974876,0.222421,0.167323,,0.591398,0.806452,0.989247,1.67216
tsnh4,persistence|raw,11,93,0.336753,0.113402,0.245644,0.181858,,0.591398,0.83871,1,1.80575
tsnh4,persistence|raw,12,93,0.380215,0.144564,0.274262,0.203769,,0.580645,0.827957,0.989247,1.89938
tsnh4,persistence|raw,13,93,0.398398,0.158721,0.280817,0.212727,,0.591398,0.827957,0.978495,2.01524
tsnh4,persistence|raw,14,93,0.413119,0.170667,0.301055,0.223828,,0.580645,0.827957,0.989247,2.10994
tsnh4,persistence|raw,15,93,0.435061,0.189278,0.31724,0.235984,,0.516129,0.827957,1,2.23312
tsnh4,persistence|raw,16,93,0.457842,0.20962,0.332276,0.247591,,0.580645,0.83871,0.989247,2.33006
tsnh4,persistence|raw,17,93,0.475805,0.22639,0.353852,0.259952,,0.537634,0.806452,1,2.40103
tsnh4,persistence|raw,18,93,0.492608,0.242662,0.366562,0.268787,,0.537634,0.83871,0.989247,2.50186
tsnh4,persistence|raw,19,93,0.527562,0.278322,0.389314,0.286509,,0.526882,0.849462,0.989247,2.54497
tsnh4,persistence|raw,20,93,0.549044,0.301449,0.401735,0.296647,,0.537634,0.827957,0.989247,2.61614
tsnh4,persistence|raw,21,93,0.565518,0.31981,0.416793,0.307972,,0.494624,0.827957,1,2.66323
tsnh4,persistence|raw,22,93,0.580528,0.337013,0.422987,0.315312,,0.505376,0.827957,0.989247,2.71664
tsnh4,persistence|raw,23,93,0.59164,0.350038,0.433387,0.32232,,0.505376,0.827957,1,2.766
tsnh4,persistence|raw,24,93,0.612234,0.37483,0.456884,0.336068,,0.451613,0.860215,0.989247,2.75647
aotizhongxin,pmm|raw,1,90,0.396353,0.157096,0.264572,0.20634,0.20634,0.633333,0.8,0.9,1.3359
aotizhongxin,pmm|raw,2,89,0.594615,0.353567,0.424774,0.31845,0.31845,0.52809,0.752809,0.898876,1.82247
aotizhongxin,pmm|raw,3,89,0.710623,0.504985,0.520969,0.389386,0.389386,0.494382,0.741573,0.865169,2.17527
aotizhongxin,pmm|raw,4,90,0.845836,0.715439,0.651617,0.473481,0.473481,0.455556,0.722222,0.822222,2.45329
aotizhongxin,pmm|raw,5,88,0.952833,0.907892,0.765694,0.543295,0.543295,0.318182,0.681818,0.852273,2.67302
aotizhongxin,pmm|raw,6,90,1.01102,1.02216,0.812494,0.576672,0.576672,0.322222,0.688889,0.844444,2.85477
aotizhongxin,pmm|raw,7,91,1.01102,1.02216,0.84314,0.589432,0.589432,0.318681,0.67033,0.857143,3.00883
aotizhongxin,pmm|raw,8,90,1.06051,1.12468,0.88501,0.616765,0.616765,0.288889,0.688889,0.866667,3.13636
aotizhongxin,pmm|raw,9,90,1.06035,1.12434,0.890208,0.618684,0.618684,0.288889,0.7,0.888889,3.25051
aotizhongxin,pmm|raw,10,89,1.07032,1.1456,0.909547,0.624961,0.624961,0.303371,0.685393,0.921348,3.34956
aotizhongxin,pmm|raw,11,90,1.05386,1.11063,0.869419,0.606093,0.606093,0.333333,0.744444,0.911111,3.436
aotizhongxin,pmm|raw,12,90,1.06979,1.14444,0.886114,0.608398,0.608398,0.355556,0.744444,0.911111,3.51172
aotizhongxin,pmm|raw,13,91,0.995568,0.991156,0.835873,0.569398,0.569398,0.373626,0.78022,0.945055,3.58046
aotizhongxin,pmm|raw,14,90,1.01542,1.03107,0.845212,0.579513,0.579513,0.355556,0.788889,0.911111,3.63697
aotizhongxin,pmm|raw,15,91,1.00287,1.00575,0.840363,0.572938,0.572938,0.373626,0.769231,0.934066,3.69051
aotizhongxin,pmm|raw,16,91,1.04702,1.09625,0.863737,0.594225,0.594225,0.395604,0.813187,0.901099,3.73621
aotizhongxin,pmm|raw,17,90,0.997785,0.995575,0.806111,0.56022,0.56022,0.4,0.855556,0.933333,3.77674
aotizhongxin,pmm|raw,18,90,1.01368,1.02754,0.840817,0.578164,0.578164,0.388889,0.8,0.933333,3.81273
aotizhongxin,pmm|raw,19,90,1.03728,1.07595,0.866993,0.597066,0.597066,0.388889,0.777778,0.955556,3.84471
aotizhongxin,pmm|raw,20,91,1.08385,1.17473,0.911039,0.627446,0.627446,0.362637,0.769231,0.934066,3.87317
aotizhongxin,pmm|raw,21,90,1.02262,1.04575,0.876727,0.594277,0.594277,0.377778,0.755556,0.977778,3.89855
aotizhongxin,pmm|raw,22,89,1.14492,1.31084,0.967816,0.668431,0.668431,0.359551,0.707865,0.932584,3.92117
aotizhongxin,pmm|raw,23,88,1.13902,1.29736,0.978779,0.667551,0.667551,0.352273,0.704545,0.943182,3.94135
aotizhongxin,pmm|raw,24,90,1.18726,1.40959,1.003,0.689246,0.689246,0.366667,0.711111,0.911111,3.95934
aotizhongxin,pmm_default|raw,1,90,0.397617,0.158099,0.264947,0.206917,0.206917,0.633333,0.8,0.888889,1.33599
aotizhongxin,pmm_default|raw,2,89,0.595437,0.354545,0.425569,0.318973,0.318973,0.52809,0.752809,0.898876,1.82697
aotizhongxin,pmm_default|raw,3,89,0.711621,0.506404,0.521525,0.389935,0.389935,0.494382,0.741573,0.865169,2.17513
aotizhongxin,pmm_default|raw,4,90,0.846549,0.716645,0.651969,0.473862,0.473862,0.455556,0.722222,0.822222,2.45337
aotizhongxin,pmm_default|raw,5,88,0.953773,0.909684,0.766185,0.543806,0.543806,0.318182,0.681818,0.852273,2.67189
aotizhongxin,pmm_default|raw,6,90,1.0117,1.02354,0.812987,0.57713,0.57713,0.322222,0.688889,0.844444,2.85345
aotizhongxin,pmm_default|raw,7,91,1.01134,1.02282,0.843519,0.589723,0.589723,0.318681,0.67033,0.857143,3.00709
aotizhongxin,pmm_default|raw,8,90,1.06073,1.12514,0.885096,0.616929,0.616929,0.288889,0.688889,0.866667,3.13448
aotizhongxin,pmm_default|raw,9,90,1.06061,1.1249,0.890353,0.618906,0.618906,0.288889,0.7,0.888889,3.24848
aotizhongxin,pmm_default|raw,10,89,1.07067,1.14634,0.909713,0.6252,0.6252,0.303371,0.685393,0.921348,3.34747
aotizhongxin,pmm_default|raw,11,90,1.0542,1.11133,0.869229,0.606251,0.606251,0.333333,0.744444,0.911111,3.43388
aotizhongxin,pmm_default|raw,12,90,1.06989,1.14467,0.885863,0.608434,0.608434,0.355556,0.744444,0.911111,3.50961
aotizhongxin,pmm_default|raw,13,91,0.995512,0.991044,0.835586,0.569317,0.569317,0.373626,0.78022,0.945055,3.57838
aotizhongxin,pmm_default|raw,14,90,1.01536,1.03096,0.844937,0.579442,0.579442,0.355556,0.788889,0.911111,3.63493
aotizhongxin,pmm_default|raw,15,91,1.00271,1.00542,0.840094,0.57282,0.57282,0.373626,0.769231,0.934066,3.68854
aotizhongxin,pmm_default|raw,16,91,1.04684,1.09588,0.863547,0.59412,0.59412,0.395604,0.813187,0.901099,3.73431
aotizhongxin,pmm_default|raw,17,90,0.997686,0.995378,0.806028,0.560165,0.560165,0.4,0.855556,0.933333,3.77492
aotizhongxin,pmm_default|raw,18,90,1.01369,1.02756,0.840804,0.578196,0.578196,0.388889,0.8,0.933333,3.81098
aotizhongxin,pmm_default|raw,19,90,1.03729,1.07598,0.866855,0.597054,0.597054,0.388889,0.766667,0.955556,3.84306
aotizhongxin,pmm_default|raw,20,91,1.08374,1.1745,0.910811,0.627396,0.627396,0.362637,0.769231,0.934066,3.8716
aotizhongxin,pmm_default|raw,21,90,1.02266,1.04584,0.87664,0.594295,0.594295,0.377778,0.755556,0.977778,3.89706
aotizhongxin,pmm_default|raw,22,89,1.14492,1.31083,0.967776,0.668472,0.668472,0.359551,0.696629,0.932584,3.91976
aotizhongxin,pmm_default|raw,23,88,1.1391,1.29754,0.978958,0.667631,0.667631,0.352273,0.704545,0.943182,3.94003
aotizhongxin,pmm_default|raw,24,90,1.18731,1.40969,1.00305,0.689321,0.689321,0.366667,0.711111,0.911111,3.9581
tsnh4,pmm|raw,1,93,0.0869413,0.00755878,0.0691299,0.0493407,0.0493407,0.55914,0.849462,0.978495,0.387877
tsnh4,pmm|raw,2,93,0.109822,0.0120608,0.0900636,0.0632976,0.0632976,0.580645,0.903226,0.978495,0.562404
tsnh4,pmm|raw,3,93,0.120429,0.0145032,0.0977398,0.0711258,0.0711258,0.72043,0.946237,0.989247,0.704458
tsnh4,pmm|raw,4,93,0.140871,0.0198445,0.105672,0.0830104,0.0830104,0.72043,0.924731,1,0.830047
tsnh4,pmm|raw,5,93,0.158308,0.0250613,0.122575,0.0934619,0.0934619,0.72043,0.946237,0.989247,0.945015
tsnh4,pmm|raw,6,93,0.158341,0.025072,0.127995,0.0971422,0.0971422,0.741935,0.967742,1,1.05218
tsnh4,pmm|raw,7,93,0.190652,0.0363482,0.143146,0.111936,0.111936,0.784946,0.946237,0.978495,1.15314
tsnh4,pmm|raw,8,93,0.216691,0.0469551,0.149189,0.123806,0.123806,0.731183,0.935484,0.978495,1.24884
tsnh4,pmm|raw,9,93,0.229884,0.0528468,0.1655,0.134152,0.134152,0.731183,0.913978,0.989247,1.33996
tsnh4,pmm|raw,10,93,0.264844,0.0701423,0.195587,0.151263,0.151263,0.741935,0.913978,0.978495,1.42693
tsnh4,pmm|raw,11,93,0.289055,0.083553,0.217846,0.164743,0.164743,0.688172,0.903226,0.978495,1.51011
tsnh4,pmm|raw,12,93,0.333175,0.111006,0.243885,0.186208,0.186208,0.688172,0.849462,0.967742,1.58975
tsnh4,pmm|raw,13,93,0.350018,0.122512,0.254871,0.194918,0.194918,0.709677,0.870968,0.967742,1.66607
tsnh4,pmm|raw,14,93,0.364368,0.132764,0.277455,0.204766,0.204766,0.709677,0.870968,0.967742,1.73925
tsnh4,pmm|raw,15,93,0.38191,0.145855,0.290413,0.214473,0.214473,0.677419,0.870968,0.967742,1.80943
tsnh4,pmm|raw,16,93,0.404096,0.163294,0.301429,0.226169,0.226169,0.677419,0.860215,0.956989,1.87676
tsnh4,pmm|raw,17,93,0.418683,0.175296,0.317211,0.235865,0.235865,0.666667,0.83871,0.978495,1.94136
tsnh4,pmm|raw,18,93,0.432989,0.18748,0.331604,0.243946,0.243946,0.655914,0.83871,0.978495,2.00334
tsnh4,pmm|raw,19,93,0.468169,0.219182,0.353267,0.261918,0.261918,0.666667,0.83871,0.967742,2.06281
tsnh4,pmm|raw,20,93,0.484917,0.235145,0.367419,0.27071,0.27071,0.655914,0.83871,0.967742,2.11987
