station,rate,block,seed,n_hidden,n_real_missing,method,K,n,rmse,mae,crps,crps_kind,cov90,width90,fit_s,status,impute_s,n_iter,ll,agree_ref_observed,agree_ref_hidden,n_warnings,pi_sorted,mean_sorted,sd_sorted,stay_sorted,margins,copulas,finite_params
huairou,0.05,48,3,432,334,pmc_state,3,432,0.8830003501812377,0.6490212195983,0.44696011338155833,samples,0.9212962962962963,3.1451485311799985,8.775233542000933,ok,0.5678553329998977,13.0,-544.4584256916268,0.9051788841631223,0.6527777777777778,4.0,0.1063|0.2960|0.5977,1.7635|3.3721|4.3659,0.6591|1.0160|0.7754,0.9072|0.9179|0.9749,0:norm;1:norm;2:norm,00:GH(0.324);01:GH(0.107);02:Frank(-0.947);10:GH(0.118);11:GH(0.745);12:Gauss(0.476);20:Frank(-0.508);21:GH(0.428);22:GH(0.883),True
huairou,0.05,48,4,432,334,hmc_in,3,432,0.984485329172582,0.7692729283517724,0.5403885157103985,samples,0.8587962962962963,3.0509645914658132,0.7981400419994316,ok,0.23579566599801183,17.0,-6614.665642924642,0.9858643982987241,0.6643518518518519,0.0,0.3080|0.3456|0.3464,2.3608|3.8894|4.9582,0.7373|0.3696|0.3952,0.9502|0.9316|0.9663,0:norm;1:norm;2:norm,,True
huairou,0.05,48,4,432,334,pmc_state,3,432,0.8719171132464683,0.6433957342796232,0.44774720907979604,samples,0.9305555555555556,3.0676484738073424,14.7562511670003,ok,0.5814361250013462,22.0,-425.0023893288162,0.9974981235926945,0.7337962962962963,0.0,0.0359|0.3422|0.6220,1.0904|3.0771|4.3257,0.0974|1.0716|0.7677,0.6692|0.9235|0.9766,0:norm;1:norm;2:norm,00:Clayton(0.087);01:Frank(0.002);02:Gauss(-0.254);10:Frank(0.007);11:GH(0.720);12:Gauss(0.266);20:Clayton(0.601);21:GH(0.384);22:GH(0.877),True
huairou,0.2,1,0,1752,334,hmc_in,3,1752,0.5145390115716085,0.3772993380669446,0.28445275696556716,samples,0.9178082191780822,1.9341572327990433,0.8641184999978577,ok,0.30515079100223375,19.0,-5703.463637666334,0.9802217560683248,0.920662100456621,0.0,0.3057|0.3499|0.3444,2.3317|3.8884|4.9669,0.7325|0.3852|0.3954,0.9513|0.9352|0.9676,0:norm;1:norm;2:norm,,True
huairou,0.2,1,0,1752,334,pmc_state,3,1752,0.35597554716592766,0.2020997828263434,0.15257952041809053,samples,0.9155251141552512,0.9264986851897978,16.120026083000994,ok,1.8190218749987253,22.0,-943.9582044337301,0.950254719808211,0.896689497716895,0.0,0.0360|0.3285|0.6355,1.0904|3.0642|4.3255,0.0974|1.0654|0.7965,0.6926|0.9237|0.9778,0:norm;1:norm;2:norm,00:Clayton(0.107);01:Gauss(0.132);02:Frank(-0.223);10:Frank(-0.003);11:GH(0.710);12:GH(0.238);20:Frank(0.671);21:GH(0.427);22:GH(0.880),True
huairou,0.2,1,1,1752,334,hmc_in,3,1752,0.5395490492700716,0.3896780646184146,0.29275039845206086,samples,0.9138127853881278,1.9477091596895184,0.8282826670001668,ok,0.28962645800129394,18.0,-5691.590588071613,0.982918789331735,0.922945205479452,0.0,0.3128|0.3555|0.3317,2.3724|3.9282|4.9928,0.7388|0.3816|0.3933,0.9534|0.9370|0.9669,0:norm;1:norm;2:norm,,True
huairou,0.2,1,1,1752,334,pmc_state,3,1752,0.39250127637959914,0.21495393283959538,0.16600534813642667,samples,0.906392694063927,0.9444055382605651,17.190904540999327,ok,1.6741466669991496,25.0,-811.240456662137,0.9457596643691939,0.898972602739726,0.0,0.0369|0.3289|0.6342,1.0833|3.1098|4.3260,0.0986|1.0696|0.8043,0.7027|0.9242|0.9777,0:norm;1:norm;2:norm,00:GH(0.082);01:Clayton(0.121);02:Gauss(-0.212);10:GH(0.014);11:GH(0.720);12:Frank(0.351);20:Frank(0.640);21:GH(0.411);22:GH(0.883),True
huairou,0.2,1,2,1752,334,hmc_in,3,1752,0.5400978496748604,0.3891859293728683,0.2906908560353807,samples,0.9172374429223744,1.9367956079867208,0.8651932920001855,ok,0.2705287919998227,19.0,-5699.601471761482,0.983667965238238,0.9252283105022832,0.0,0.3152|0.3534|0.3314,2.3827|3.9274|4.9944,0.7382|0.3808|0.3923,0.9540|0.9358|0.9665,0:norm;1:norm;2:norm,,True
huairou,0.2,1,2,1752,334,pmc_state,3,1752,0.3791505105235684,0.21154001091443025,0.1593555845412461,samples,0.9149543378995434,0.9436280655130054,7.883641417000035,ok,1.6925199589968543,11.0,-1024.9041256561752,0.9002097692538208,0.8573059360730594,0.0,0.0764|0.3072|0.6164,1.5110|3.2671|4.3380,0.5187|1.0127|0.7886,0.8914|0.9251|0.9757,0:norm;1:norm;2:norm,00:Clayton(0.393);01:Frank(0.103);02:Frank(-0.877);10:GH(0.057);11:GH(0.718);12:Frank(0.455);20:Frank(-0.780);21:GH(0.437);22:GH(0.882),True
huairou,0.2,1,3,1752,334,hmc_in,3,1752,0.5175892439983948,0.37577232031788377,0.2849079718438613,samples,0.9200913242009132,1.9540044941280057,0.8216086250031367,ok,0.2762286249999306,18.0,-5711.042511286714,0.989211866946359,0.9166666666666666,0.0,0.3127|0.3501|0.3372,2.3680|3.9226|4.9857,0.7452|0.3780|0.3947,0.9533|0.9365|0.9670,0:norm;1:norm;2:norm,,True
huairou,0.2,1,3,1752,334,pmc_state,3,1752,0.3620049142967122,0.20153928329089987,0.15788468705723774,samples,0.9115296803652968,0.9530089129026127,18.169343375000608,ok,1.733687749998353,24.0,-883.8383144088465,0.9525022475277195,0.898972602739726,0.0,0.0361|0.3565|0.6075,1.0915|3.1422|4.3514,0.1008|1.0762|0.7830,0.6906|0.9271|0.9753,0:norm;1:norm;2:norm,00:Clayton(0.101);01:Frank(-0.052);02:Gauss(-0.263);10:Frank(-0.083);11:GH(0.726);12:Gauss(0.329);20:Frank(0.583);21:GH(0.355);22:GH(0.885),True
huairou,0.2,1,4,1752,334,hmc_in,3,1752,0.5308812303299605,0.38239540160207747,0.28791426742157344,samples,0.9172374429223744,1.942805059730073,0.8633637500024633,ok,0.3040586669994809,19.0,-5723.325106396843,0.9827689541504345,0.9263698630136986,0.0,0.3167|0.3532|0.3301,2.3868|3.9298|4.9954,0.7413|0.3782|0.3922,0.9527|0.9361|0.9665,0:norm;1:norm;2:norm,,True
huairou,0.2,1,4,1752,334,pmc_state,3,1752,0.38527663836742626,0.21611980944909037,0.16201206000021642,samples,0.9126712328767124,0.9825438051270533,16.135945250000077,ok,1.9078838329987775,22.0,-931.980754769499,0.9538507641594246,0.9041095890410958,0.0,0.0333|0.3211|0.6456,1.0834|3.0305|4.3157,0.0986|1.0524|0.8023,0.6914|0.9229|0.9773,0:norm;1:norm;2:norm,00:Clayton(0.113);01:Frank(-0.008);02:Gauss(-0.194);10:GH(0.012);11:GH(0.699);12:Gauss(0.212);20:Frank(0.698);21:GH(0.403);22:GH(0.881),True
huairou,0.2,6,0,1752,334,hmc_in,3,1752,0.6502680944002424,0.45996601193496656,0.3446528564965622,samples,0.9023972602739726,2.2298679752014605,0.8164655000000494,ok,0.28275708299770486,18.0,-5661.170785576649,0.9871141744081511,0.8304794520547946,0.0,0.3107|0.3450|0.3443,2.3359|3.9093|4.9659,0.7302|0.3812|0.3922,0.9522|0.9328|0.9655,0:norm;1:norm;2:norm,,True
huairou,0.2,6,0,1752,334,pmc_state,3,1752,0.5690405699470109,0.3570464261233054,0.2602755853384802,samples,0.9189497716894978,1.7062815006172694,15.956522707998374,ok,1.188384541997948,21.0,-670.4550564000832,0.9653880731195684,0.8207762557077626,0.0,0.0354|0.3594|0.6052,1.0897|3.1070|4.3617,0.0991|1.0761|0.7766,0.6957|0.9314|0.9763,0:norm;1:norm;2:norm,00:Clayton(0.094);01:Gauss(0.038);02:Gauss(-0.215);10:Frank(-0.046);11:GH(0.727);12:Gauss(0.246);20:Frank(0.416);21:GH(0.380);22:GH(0.880),True
huairou,0.2,6,1,1752,334,hmc_in,3,1752,0.6236941086474488,0.4690408376408478,0.34135923643693267,samples,0.9103881278538812,2.226412995335187,0.7961264579971612,ok,0.26898008300122456,17.0,-5664.500002489632,0.9826191189691339,0.8105022831050228,0.0,0.3163|0.3418|0.3420,2.3576|3.9113|4.9718,0.7319|0.3766|0.3975,0.9529|0.9329|0.9661,0:norm;1:norm;2:norm,,True
huairou,0.2,6,1,1752,334,pmc_state,3,1752,0.5049902819649406,0.3411594812251363,0.2469271376559405,samples,0.9143835616438356,1.6611124609175179,9.419995708001807,ok,1.3977036659998703,12.0,-758.2394848056445,0.8820797123164519,0.759703196347032,0.0,0.1080|0.3209|0.5710,1.7503|3.3625|4.4065,0.6452|0.9987|0.7412,0.9100|0.9264|0.9746,0:norm;1:norm;2:norm,00:GH(0.327);01:GH(0.102);02:Frank(-0.975);10:Frank(0.083);11:GH(0.739);12:Gauss(0.446);20:Frank(-0.513);21:GH(0.384);22:GH(0.881),True
huairou,0.2,6,2,1752,334,hmc_in,3,1752,0.6463163393923187,0.4831358364991883,0.3557521386249101,samples,0.9041095890410958,2.259360676056166,0.7311401250008203,ok,0.2840740419997019,16.0,-5558.924382611318,0.9845669763260414,0.7785388127853882,0.0,0.3156|0.3619|0.3225,2.3745|3.9288|5.0072,0.7401|0.3787|0.3790,0.9545|0.9384|0.9663,0:norm;1:norm;2:norm,,True
huairou,0.2,6,2,1752,334,pmc_state,3,1752,0.5316243398877921,0.36222522572089055,0.2614227409285868,samples,0.8978310502283106,1.7592034420575349,15.468718832999002,ok,1.2437529999988328,21.0,-471.68180388114536,0.9438118070122865,0.827054794520548,0.0,0.0357|0.3022|0.6621,1.0887|3.0119|4.2919,0.0979|1.0624|0.8120,0.6693|0.9157|0.9791,0:norm;1:norm;2:norm,00:GH(0.102);01:Frank(-0.044);02:Gauss(-0.160);10:Frank(-0.007);11:GH(0.704);12:GH(0.220);20:Frank(0.683);21:GH(0.442);22:GH(0.880),True
huairou,0.2,6,3,1752,334,hmc_in,3,1752,0.6816224930241231,0.5006045321193645,0.36499729664718245,samples,0.8841324200913242,2.3004036613868344,0.7780722919997061,ok,0.2834715839999262,17.0,-5552.083314676159,0.9818699430626311,0.7950913242009132,0.0,0.3186|0.3602|0.3212,2.4026|3.9487|5.0058,0.7339|0.3746|0.3842,0.9529|0.9351|0.9663,0:norm;1:norm;2:norm,,True
huairou,0.2,6,3,1752,334,pmc_state,3,1752,0.5841715894562073,0.38256516540032093,0.2751421728919062,samples,0.9138127853881278,1.781499766520724,11.317577499998151,ok,1.2781112500015297,15.0,-643.3680116007931,0.8727899310758166,0.7420091324200914,4.0,0.0933|0.3563|0.5504,1.7821|3.3194|4.4384,0.6922|1.0171|0.7290,0.9065|0.9377|0.9749,0:norm;1:norm;2:norm,00:GH(0.256);01:GH(0.098);02:Frank(-0.972);10:GH(0.109);11:GH(0.751);12:Gauss(0.451);20:Frank(-0.694);21:GH(0.422);22:GH(0.882),True
huairou,0.2,6,4,1752,334,hmc_in,3,1752,0.7016987840326956,0.5124358467807988,0.37389783795412174,samples,0.8949771689497716,2.3382644759869295,1.2662934999971185,ok,0.2933912500011502,28.0,-5556.635036544117,0.9193886724602937,0.7505707762557078,0.0,0.3463|0.3704|0.2833,2.4439|4.0563|5.0699,0.7599|0.3713|0.3558,0.9559|0.9383|0.9641,0:norm;1:norm;2:norm,,True
huairou,0.2,6,4,1752,334,pmc_state,3,1752,0.5707639490695897,0.3749073120273796,0.2710672264047854,samples,0.9257990867579908,1.719327316002818,13.353636374999041,ok,1.3700422909969348,16.0,-655.7633983130761,0.8398261911896914,0.807648401826484,4.0,0.1019|0.3498|0.5483,1.7574|3.4120|4.4310,0.6628|1.0081|0.7514,0.9076|0.9303|0.9720,0:norm;1:norm;2:norm,00:GH(0.299);01:Gauss(0.248);02:Frank(-0.985);10:Frank(0.163);11:GH(0.762);12:Gauss(0.406);20:Frank(-0.676);21:GH(0.462);22:GH(0.888),True
huairou,0.2,48,0,1728,334,hmc_in,3,1728,0.9095631112329822,0.6898171388281431,0.48592907604878705,samples,0.9334490740740741,3.370107653882673,0.7118198330026644,ok,0.26441875000091386,16.0,-5679.678420903236,0.9832785906240669,0.6307870370370371,0.0,0.3129|0.3431|0.3440,2.3379|3.8845|4.9703,0.7263|0.3781|0.4100,0.9501|0.9298|0.9645,0:norm;1:norm;2:norm,,True
huairou,0.2,48,0,1728,334,pmc_state,3,1728,0.8969778429881516,0.6749660400396912,0.46618086126841995,samples,0.9276620370370371,3.4080614194564043,17.90210762499919,ok,1.116401750001387,24.0,-525.3572522105358,0.9864138548820544,0.7135416666666666,0.0,0.0360|0.3534|0.6106,1.0884|3.0816|4.3457,0.0966|1.0849|0.7716,0.6326|0.9213|0.9755,0:norm;1:norm;2:norm,00:GH(0.102);01:Gauss(-0.002);02:Frank(-0.098);10:Frank(-0.053);11:GH(0.722);12:GH(0.255);20:Clayton(0.616);21:GH(0.379);22:GH(0.877),True
huairou,0.2,48,1,1728,334,hmc_in,3,1728,0.9189302867483883,0.7123444312687188,0.5050107684514423,samples,0.8854166666666666,3.2369127612999686,0.9134493749988906,ok,0.29152562500166823,20.0,-5516.671222253646,0.9843236787100627,0.5734953703703703,0.0,0.3245|0.3447|0.3308,2.3739|3.9511|4.9800,0.7336|0.3731|0.3703,0.9531|0.9326|0.9660,0:norm;1:norm;2:norm,,True
huairou,0.2,48,1,1728,334,pmc_state,3,1728,0.8823032738947806,0.6662430383614887,0.4611106458692194,samples,0.9346064814814815,3.4800813716696846,19.131213708998985,ok,1.5682690410030773,24.0,-602.5841345814129,0.9911914004180352,0.765625,0.0,0.0368|0.3517|0.6115,1.0903|3.0490|4.3219,0.0979|1.0722|0.7606,0.6325|0.9196|0.9757,0:norm;1:norm;2:norm,00:GH(0.116);01:Gauss(-0.030);02:Gauss(-0.241);10:Frank(-0.024);11:GH(0.722);12:Gauss(0.193);20:Frank(0.615);21:GH(0.336);22:GH(0.874),True
huairou,0.2,48,2,1728,334,hmc_in,3,1728,0.9569138689849332,0.7318015077518817,0.5178415658983643,samples,0.9195601851851852,3.4004680936554736,0.996936250001454,ok,0.28498395799761056,22.0,-5710.679219565765,0.9891012242460436,0.5509259259259259,0.0,0.3304|0.3501|0.3196,2.3226|3.9271|4.9947,0.7358|0.3839|0.3927,0.9530|0.9315|0.9656,0:norm;1:norm;2:norm,,True
huairou,0.2,48,2,1728,334,pmc_state,3,1728,0.9358097870742118,0.7198712972940217,0.4989957133303944,samples,0.8877314814814815,3.3869168567438144,17.389659584001492,ok,1.0877936249999038,21.0,-572.8998151979015,0.9880561361600477,0.7106481481481481,0.0,0.0402|0.3526|0.6072,1.0883|3.0480|4.3097,0.0964|1.1036|0.8067,0.6778|0.9219|0.9759,0:norm;1:norm;2:norm,00:Clayton(0.089);01:Gauss(0.006);02:Frank(-0.167);10:Frank(-0.034);11:GH(0.726);12:GH(0.209);20:Frank(0.598);21:GH(0.396);22:GH(0.882),True
huairou,0.2,48,3,1728,334,hmc_in,3,1728,1.011242637873796,0.821782501039412,0.557701850764348,samples,0.9120370370370371,3.400488583272726,0.919243042000744,ok,0.37119104099838296,20.0,-5644.463992527343,0.9882054344580472,0.47974537037037035,0.0,0.3286|0.3407|0.3307,2.3221|3.8953|4.9652,0.7424|0.3682|0.3969,0.9536|0.9313|0.9656,0:norm;1:norm;2:norm,,True
huairou,0.2,48,3,1728,334,pmc_state,3,1728,0.9673471138107747,0.7788759320337446,0.5142734734275943,samples,0.9033564814814815,3.403993004797098,16.66726587499943,ok,1.2833289160007553,21.0,-461.22226232489015,0.9804419229620782,0.6921296296296297,0.0,0.0410|0.3319|0.6272,1.0902|3.0130|4.2957,0.0979|1.0963|0.7979,0.6726|0.9188|0.9782,0:norm;1:norm;2:norm,00:GH(0.083);01:Frank(0.022);02:Gauss(-0.312);10:Frank(0.002);11:GH(0.712);12:Gauss(0.247);20:Frank(0.716);21:GH(0.358);22:GH(0.880),True
huairou,0.2,48,4,1728,334,hmc_in,3,1728,1.0284784351914669,0.821407438812917,0.5716306937373999,samples,0.890625,3.437426804100708,0.7401116670007468,ok,0.2738577919990348,15.0,-5644.1758316415935,0.9496864735742012,0.5277777777777778,0.0,0.3189|0.3244|0.3567,2.3249|3.8350|4.9127,0.7336|0.3688|0.4067,0.9507|0.9229|0.9642,0:norm;1:norm;2:norm,,True
huairou,0.2,48,4,1728,334,pmc_state,3,1728,0.9880427642313662,0.7898626374527246,0.5326290966280813,samples,0.8998842592592593,3.5756307963803287,15.523022666999168,ok,1.3382421669994073,21.0,-473.5485389480236,0.9868617497760526,0.6620370370370371,0.0,0.0396|0.3505|0.6098,1.0902|3.0629|4.3204,0.1006|1.0534|0.7863,0.6837|0.9238|0.9765,0:norm;1:norm;2:norm,00:Clayton(0.093);01:Gauss(0.000);02:Gauss(-0.292);10:Gauss(-0.033);11:GH(0.705);12:GH(0.257);20:Frank(0.687);21:GH(0.369);22:GH(0.879),True
