series,K,model,strategy,start,N,n_missing,status,error,run_tag,runtime_s,init_s,n_iter,ll_trace_last,n_ll_decreases,max_ll_decrease,ll,n_params,bic,pi_sorted,mean_sorted,sd_sorted,stay_sorted,margins,copulas,finite_params,n_warnings,n_regressions_warned,warnings,ll_gap_to_best,agree_with_best,min_margin_sd,y_sd,ll_trace_max,min_pi,degenerate
pamap2_105_complete,2,pmc_state,complete,0,7495,0,ok,,kmeans,1.3698620830000436,0.24474287499833736,6,-5561.828610658663,3,16.89521409815461,-5561.828610658663,10,11212.877135422692,0.2701|0.7299,-1.8286|0.7841,0.7273|0.9651,0.9714|0.9894,0:norm;1:norm,00:Clayton(0.665);01:Frank(-0.044);10:Frank(-0.048);11:Frank(0.646),True,4,3,ICE iter 3 || ICE iter 4 || ICE iter 5,499.72187505249076,0.6372248165443629,0.7273486811193324,1.4725676286860316,-5522.88223355302,0.2701,False
pamap2_105_complete,2,pmc_state,complete,1,7495,0,ok,,family-random-1,1.5775025000002643,0.24602645900085918,7,-5348.968321725359,3,3.601333877893012,-5348.968321725359,10,10787.156557556083,0.4058|0.5942,-1.2812|1.0069,1.0480|0.8802,0.9884|0.9921,0:norm;1:norm,00:Clayton(0.671);01:Frank(-0.112);10:Frank(-0.231);11:Frank(0.648),True,4,3,ICE iter 4 || ICE iter 5 || ICE iter 6,286.86158611918654,0.5032688458972648,0.8802490862518072,1.4725676286860316,-5340.215758702286,0.4058,False
pamap2_105_complete,2,pmc_state,complete,2,7495,0,ok,,family-random-2,5.06494662499972,0.26345250000304077,22,-5062.106735606172,0,0.0,-5062.106735606172,10,10213.43338531771,0.4274|0.5726,-0.0263|0.1565,1.8160|1.1450,0.9563|0.9674,0:norm;1:norm,00:Gauss(0.920);01:GH(0.596);10:GH(0.575);11:Gauss(0.604),True,0,0,,0.0,1.0,1.14504769998048,1.4725676286860316,-5062.106735606172,0.4274,False
pamap2_105_complete,3,hmc_in,complete,0,7495,0,ok,,kmeans,0.9515143750031712,0.01821708299758029,25,-7811.4307628125425,0,0.0,-7811.4307628125425,12,15729.925422551525,0.1739|0.4037|0.4224,-2.2779|-0.2621|1.3739,0.2848|0.7369|0.7119,0.9445|0.9640|0.9882,0:norm;1:norm;2:norm,,True,0,0,,0.0,1.0,0.2848173315091475,1.4725676286860316,-7811.4307628125425,0.1739,False
pamap2_105_complete,3,hmc_in,complete,1,7495,0,ok,,perturbed-1,1.0063663330001873,0.019086917000095127,26,-7811.490834798533,0,0.0,-7811.490834798533,12,15730.045566523506,0.1740|0.4038|0.4222,-2.2776|-0.2616|1.3741,0.2852|0.7367|0.7118,0.9445|0.9640|0.9882,0:norm;1:norm;2:norm,,True,0,0,,0.06007198599036201,1.0,0.285153794789857,1.4725676286860316,-7811.490834798533,0.174,False
pamap2_105_complete,3,hmc_in,complete,2,7495,0,ok,,perturbed-2,0.9285828749998473,0.021304041998519097,24,-7811.767811455102,0,0.0,-7811.767811455102,12,15730.599519836644,0.1744|0.4038|0.4218,-2.2761|-0.2592|1.3750,0.2867|0.7358|0.7116,0.9445|0.9639|0.9881,0:norm;1:norm;2:norm,,True,0,0,,0.33704864255923894,0.9985323549032689,0.28665509120724525,1.4725676286860316,-7811.767811455102,0.1744,False
pamap2_105_complete,3,pmc_pair,complete,0,7495,0,ok,,kmeans,9.25669737499993,0.5120060410008591,21,-4333.145029044645,1,87.67578165864506,-4333.145029044645,32,8951.793783226463,0.1912|0.7118|0.0970,-2.4141|0.4360|1.3920,0.1537|1.0927|0.5467,0.5952|0.8642|0.1773,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.281);01:Frank(0.344);02:Gauss(0.144);10:Frank(0.510);11:GH(0.648);12:GH(0.248);20:GH(0.034);21:GH(0.268);22:Clayton(0.622),True,1,1,ICE iter 6,41.8302078719762,0.5989326217478319,0.15373042578901622,1.4725676286860316,-4333.145029044645,0.097,False
pamap2_105_complete,3,pmc_pair,complete,1,7495,0,ok,,family-random-1,21.761879082998348,0.5652740840014303,45,-4291.314821172668,0,0.0,-4291.314821172668,32,8868.133367482511,0.2827|0.4822|0.2351,-2.4374|1.0403|2.0105,0.1349|0.7980|0.4601,0.3622|0.8608|0.2945,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.189);01:Clayton(0.270);02:Frank(0.409);10:Frank(0.295);11:GH(0.709);12:Clayton(0.126);20:Frank(0.442);21:Clayton(0.175);22:Frank(-0.431),True,2,0,"Frank.correct_tau: τ=-1.1725 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.13487414528360575,1.4725676286860316,-4291.314821172668,0.2351,False
pamap2_105_complete,3,pmc_pair,complete,2,7495,0,ok,,family-random-2,12.391121584001667,0.533298291000392,27,-4335.233375555009,0,0.0,-4335.233375555009,32,8955.970476247192,0.2619|0.5718|0.1663,-2.4182|0.6236|2.0142,0.1493|1.2066|0.4580,0.4077|0.7373|0.4030,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.264);01:Clayton(0.525);02:GH(0.147);10:Clayton(0.527);11:GH(0.784);12:GH(0.172);20:Gauss(0.165);21:GH(0.139);22:Frank(-0.431),True,2,0,"Frank.correct_tau: τ=-1.1725 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",43.91855438234052,0.6537691794529686,0.12401904465993566,1.4725676286860316,-4335.233375555009,0.1663,False
pamap2_105_complete,3,pmc_state,complete,0,7495,0,ok,,kmeans,3.833886458000052,0.5411894169992593,8,-5022.489600256256,3,11.57517025589732,-5022.489600256256,20,10223.419028723247,0.1425|0.6665|0.1910,-2.3322|0.2311|1.3439,0.2439|1.1855|0.6221,0.9658|0.9887|0.9860,0:norm;1:norm;2:norm,00:Clayton(0.510);01:Frank(-0.019);02:Frank(-0.815);10:Frank(-0.220);11:GH(0.679);12:Gauss(-0.534);20:Frank(0.547);21:Frank(-0.341);22:Clayton(0.563),True,4,3,ICE iter 5 || ICE iter 6 || ICE iter 7,238.64440844545697,0.8748498999332889,0.243912218790642,1.4725676286860316,-4999.19044902682,0.1425,False
pamap2_105_complete,3,pmc_state,complete,1,7495,0,ok,,family-random-1,3.4049924579994695,0.5141309589998855,8,-4783.845191810799,3,12.82950391882332,-4783.845191810799,20,9746.130211832333,0.1493|0.7822|0.0685,-2.3120|0.3655|2.0100,0.2706|1.1136|0.4611,0.9660|0.9924|0.9870,0:norm;1:norm;2:norm,00:Clayton(0.540);01:Frank(-0.015);02:Clayton(0.371);10:Frank(-0.213);11:GH(0.689);12:GH(0.708);20:Gauss(0.975);21:GH(0.269);22:Frank(-0.427),True,4,3,ICE iter 5 || ICE iter 6 || ICE iter 7,0.0,1.0,0.27057162530575884,1.4725676286860316,-4751.732634894037,0.0685,False
pamap2_105_complete,3,pmc_state,complete,2,7495,0,ok,,family-random-2,4.296345124999789,0.5398778750022757,10,-4997.249533474957,1,8.911515994021102,-4997.249533474957,20,10172.938895160649,0.1275|0.6806|0.1919,-2.3793|0.1835|1.3380,0.1921|1.2164|0.6240,0.9646|0.9900|0.9881,0:norm;1:norm;2:norm,00:Frank(0.376);01:Frank(-0.122);02:Gauss(0.154);10:Frank(-0.344);11:GH(0.689);12:Gauss(-0.457);20:Clayton(0.907);21:Frank(-0.335);22:Clayton(0.556),True,2,1,ICE iter 5 || Frank: requested |tau|=0.995292 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.,213.40434166415798,0.8600400266844563,0.19206207018180113,1.4725676286860316,-4997.249533474957,0.1275,False
pamap2_105_gapped,2,hmc_in,available,0,7495,840,ok,,kmeans,0.733816708001541,0.012373624998872401,20,-8908.077708015844,0,0.0,-8908.077708015844,6,17868.974158416662,0.2391|0.7609,-2.0210|0.7315,0.5320|1.0014,0.9585|0.9870,0:norm;1:norm,,True,0,0,,0.0,1.0,0.5320208183245914,1.5071405235669098,-8908.077708015844,0.2391,False
pamap2_105_gapped,2,hmc_in,available,1,7495,840,ok,,perturbed-1,0.6725933329980762,0.013206834002630785,18,-8908.08479034193,0,0.0,-8908.08479034193,6,17868.988323068836,0.2391|0.7609,-2.0209|0.7315,0.5321|1.0013,0.9585|0.9870,0:norm;1:norm,,True,0,0,,0.007082326086674584,0.999866577718479,0.5321018216121273,1.5071405235669098,-8908.08479034193,0.2391,False
pamap2_105_gapped,2,hmc_in,available,2,7495,840,ok,,perturbed-2,0.8006391669987352,0.013614999999845168,22,-8908.353209636472,0,0.0,-8908.353209636472,6,17869.52516165792,0.2398|0.7602,-2.0177|0.7333,0.5349|1.0003,0.9586|0.9869,0:norm;1:norm,,True,0,0,,0.27550162062834715,0.9994663108739159,0.5349021962744813,1.5071405235669098,-8908.353209636472,0.2398,False
pamap2_105_gapped,2,pmc_pair,available,0,7495,840,ok,,kmeans,4.0414741249987856,0.2251307500009716,14,-4813.178820551735,2,1.8567514493543058,-4813.178820551735,14,9749.60137333508,0.2565|0.7435,-2.2793|0.7811,0.2902|1.0758,0.6490|0.8789,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.514);01:Clayton(0.317);10:Frank(0.389);11:Frank(0.716),True,2,2,ICE iter 11 || ICE iter 12,69.02063145607372,0.7754503002001334,0.2901668170614696,1.5071405235669098,-4810.161692581556,0.2565,False
pamap2_105_gapped,2,pmc_pair,available,1,7495,840,ok,,family-random-1,10.041029916999832,0.2552934580016881,34,-4744.158189095661,0,0.0,-4744.158189095661,14,9611.560110422932,0.4248|0.5752,-1.3200|1.0863,1.0608|0.8707,0.9515|0.9642,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.679);01:Clayton(0.244);10:Gauss(0.232);11:Frank(0.653),True,2,0,"Frank.correct_tau: τ=1.2756 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.4239275856495066,1.5071405235669098,-4744.158189095661,0.4248,False
pamap2_105_gapped,2,pmc_pair,available,2,7495,840,ok,,family-random-2,2.780631875000836,0.23374983299800078,10,-4764.411258030691,1,469.1177619875407,-4764.411258030691,14,9652.066248292991,0.4307|0.5693,-1.2816|1.0733,1.0724|0.8811,0.9704|0.9776,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.675);01:Clayton(0.576);10:Clayton(0.460);11:Frank(0.662),True,3,1,"Frank.correct_tau: τ=1.2756 outside valid range [-1.0000, 1.0000] — clipped to τ=1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || ICE iter 1",20.25306893502966,0.9645096731154102,0.5580177566795236,1.5071405235669098,-4764.411258030691,0.4307,False
pamap2_105_gapped,2,pmc_state,available,0,7495,840,ok,,kmeans,1.647675457999867,0.23278995800137636,6,-5026.606242190138,3,22.312480077903274,-5026.606242190138,10,10141.243721688568,0.2424|0.7576,-1.9822|0.7280,0.5939|1.0137,0.9676|0.9896,0:norm;1:norm,00:Clayton(0.652);01:Frank(-0.016);10:Frank(-0.147);11:Frank(0.644),True,4,3,ICE iter 3 || ICE iter 4 || ICE iter 5,450.6166999750849,0.6736490993995997,0.5938726649988469,1.5071405235669098,-4982.569992972285,0.2424,False
pamap2_105_gapped,2,pmc_state,available,1,7495,840,ok,,family-random-1,2.0545476249972126,0.2487116660013271,7,-4810.3221643973675,3,2.6616206586895714,-4810.3221643973675,10,9708.675566103027,0.4067|0.5933,-1.3233|1.0239,1.0392|0.8965,0.9896|0.9928,0:norm;1:norm,00:Clayton(0.676);01:Frank(-0.105);10:Frank(-0.219);11:Frank(0.643),True,4,3,ICE iter 4 || ICE iter 5 || ICE iter 6,234.33262218231448,0.5072715143428953,0.8964582540798965,1.5071405235669098,-4804.225124060371,0.4067,False
pamap2_105_gapped,2,pmc_state,available,2,7495,840,ok,,family-random-2,5.556684499999392,0.22665291700104717,20,-4575.989542215053,0,0.0,-4575.989542215053,10,9240.010321738398,0.4194|0.5806,-0.1397|0.1323,1.8675|1.1629,0.9591|0.9705,0:norm;1:norm,00:Gauss(0.922);01:GH(0.619);10:GH(0.549);11:Gauss(0.608),True,0,0,,0.0,1.0,1.1628557574085896,1.5071405235669098,-4575.989542215053,0.4194,False
pamap2_105_gapped,3,hmc_in,available,0,7495,840,ok,,kmeans,0.6514404169975023,0.01879683299921453,17,-6832.329665199004,0,0.0,-6832.329665199004,12,13770.296815167958,0.2325|0.6161|0.1514,-2.0553|0.3440|2.1701,0.4998|0.7524|0.3915,0.9551|0.9818|0.9950,0:norm;1:norm;2:norm,,True,0,0,,0.6680204730992045,0.9987991994663109,0.3914976810525551,1.5071405235669098,-6832.329665199004,0.1514,False
pamap2_105_gapped,3,hmc_in,available,1,7495,840,ok,,perturbed-1,0.470056583002588,0.022539582998433616,12,-6831.661644725905,0,0.0,-6831.661644725905,12,13768.96077422176,0.2355|0.6130|0.1515,-2.0433|0.3514|2.1697,0.5097|0.7466|0.3917,0.9553|0.9816|0.9949,0:norm;1:norm;2:norm,,True,0,0,,0.0,1.0,0.391721711743002,1.5071405235669098,-6831.661644725905,0.1515,False
pamap2_105_gapped,3,hmc_in,available,2,7495,840,ok,,perturbed-2,0.8892752079991624,0.022310958000161918,23,-6928.386955881521,0,0.0,-6928.386955881521,12,13962.411396532993,0.1682|0.4074|0.4244,-2.3007|-0.3135|1.3970,0.2617|0.7651|0.7210,0.9460|0.9658|0.9884,0:norm;1:norm;2:norm,,True,0,0,,96.72531115561651,0.6581721147431621,0.26171359267650085,1.5071405235669098,-6928.386955881521,0.1682,False
pamap2_105_gapped,3,pmc_pair,available,0,7495,840,ok,,kmeans,12.967746749996877,0.46552012500251294,25,-3933.2505090948393,1,134.95970837265395,-3933.2505090948393,32,8148.2009775762135,0.1750|0.7299|0.0951,-2.4313|0.3650|1.1126,0.1372|1.1463|0.7612,0.6010|0.8792|0.1732,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.213);01:Frank(0.258);02:Gauss(0.128);10:Frank(0.514);11:GH(0.656);12:GH(0.346);20:GH(0.038);21:GH(0.315);22:Clayton(0.522),True,1,1,ICE iter 4,4.0495295992832325,0.8392261507671781,0.13715601697996063,1.5071405235669098,-3933.2505090948393,0.0951,False
pamap2_105_gapped,3,pmc_pair,available,1,7495,840,ok,,family-random-1,16.247466791999614,0.4764064580012928,31,-3929.200979495556,0,0.0,-3929.200979495556,32,8140.101918377647,0.1808|0.6814|0.1377,-2.4360|0.4990|2.0236,0.1335|1.1216|0.4564,0.5546|0.8961|0.5070,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.193);01:Clayton(0.319);02:Gauss(-0.019);10:Frank(0.342);11:GH(0.749);12:Clayton(0.303);20:Clayton(0.204);21:Clayton(0.251);22:Frank(-0.448),True,4,0,"Frank.correct_tau: τ=-1.0258 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || Frank.correct_tau: τ=-1.2874 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000.",0.0,1.0,0.1334988371011338,1.5071405235669098,-3929.200979495556,0.1377,False
pamap2_105_gapped,3,pmc_pair,available,2,7495,840,ok,,family-random-2,14.657597416997305,0.4878746250033146,28,-3950.4301534979004,0,0.0,-3950.4301534979004,32,8182.560266382336,0.2348|0.6100|0.1552,-2.4267|0.5321|2.0214,0.1405|1.2195|0.4579,0.4263|0.7634|0.4573,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.226);01:Clayton(0.566);02:Frank(0.049);10:Clayton(0.569);11:GH(0.771);12:Frank(0.095);20:Clayton(0.146);21:GH(0.157);22:Frank(-0.446),True,4,0,"Frank.correct_tau: τ=-1.0258 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping. || Frank.correct_tau: τ=-1.2874 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000.",21.22917400234428,0.8887258172114744,0.14046518733775204,1.5071405235669098,-3950.4301534979004,0.1552,False
pamap2_105_gapped,3,pmc_state,available,0,7495,840,ok,,kmeans,4.460718417001772,0.49536541599809425,8,-4536.007211095133,4,34.65579884431281,-4536.007211095133,20,9248.076896806851,0.1448|0.6581|0.1971,-2.3262|0.2121|1.3606,0.2509|1.2047|0.6356,0.9662|0.9887|0.9871,0:norm;1:norm;2:norm,00:Clayton(0.527);01:Gauss(0.008);02:Frank(-0.862);10:Frank(-0.220);11:GH(0.678);12:Gauss(-0.433);20:Clayton(0.763);21:Frank(-0.363);22:Clayton(0.550),True,5,4,ICE iter 2 || ICE iter 5 || ICE iter 6,261.46445959698303,0.8294863242161441,0.25091573038151543,1.5071405235669098,-4513.227680293667,0.1448,False
pamap2_105_gapped,3,pmc_state,available,1,7495,840,ok,,family-random-1,2.3063409159985895,0.46915158400224755,5,-4274.54275149815,0,0.0,-4274.54275149815,20,8725.147977612885,0.1937|0.7329|0.0735,-2.1599|0.4662|2.0104,0.4308|1.0477|0.4619,0.9679|0.9883|0.9668,0:norm;1:norm;2:norm,00:Clayton(0.619);01:Gauss(0.062);02:Gauss(0.626);10:Frank(-0.219);11:GH(0.667);12:Gauss(0.666);20:Gauss(0.673);21:Frank(0.325);22:Frank(-0.430),True,0,0,,0.0,1.0,0.43084415299855794,1.5071405235669098,-4274.54275149815,0.0735,False
pamap2_105_gapped,3,pmc_state,available,2,7495,840,ok,,family-random-2,6.260845208002138,0.5048751669964986,12,-4291.5429901613625,1,0.030437711126978684,-4291.5429901613625,20,8759.14845493931,0.1245|0.8059|0.0696,-2.3874|0.2615|2.0174,0.1846|1.1966|0.4597,0.9661|0.9933|0.9816,0:norm;1:norm;2:norm,00:Frank(0.346);01:Frank(-0.119);02:Clayton(0.339);10:Frank(-0.428);11:GH(0.706);12:GH(0.579);20:Clayton(0.546);21:GH(0.315);22:Frank(-0.434),True,0,0,,17.000238663212258,0.9475650433622415,0.18459310247551364,1.5071405235669098,-4291.5125524502355,0.0696,False
pamap2_108_complete,2,hmc_in,complete,0,8160,0,ok,,kmeans,0.7333821249994799,0.01249337500121328,19,-9897.781272928347,0,0.0,-9897.781272928347,6,19849.604542544443,0.3134|0.6866,-2.2253|0.7620,0.3567|1.0086,0.9552|0.9795,0:norm;1:norm,,True,0,0,,0.0,1.0,0.35668687187428183,1.6306061920898551,-9897.781272928347,0.3134,False
pamap2_108_complete,2,hmc_in,complete,1,8160,0,ok,,perturbed-1,0.6955423750005139,0.01508158299839124,18,-9898.06601325931,0,0.0,-9898.06601325931,6,19850.174023206368,0.3139|0.6861,-2.2240|0.7635,0.3582|1.0074,0.9552|0.9795,0:norm;1:norm,,True,0,0,,0.28474033096244966,0.9995098039215686,0.3582258237899201,1.6306061920898551,-9898.06601325931,0.3139,False
pamap2_108_complete,2,hmc_in,complete,2,8160,0,ok,,perturbed-2,0.7227017920013168,0.013621499998407671,19,-9898.160825704414,0,0.0,-9898.160825704414,6,19850.363648096576,0.3141|0.6859,-2.2235|0.7639,0.3587|1.0070,0.9552|0.9795,0:norm;1:norm,,True,0,0,,0.3795527760667028,0.9995098039215686,0.35869934964740213,1.6306061920898551,-9898.160825704414,0.3141,False
pamap2_108_complete,2,pmc_pair,complete,0,8160,0,ok,,kmeans,5.769911540999601,0.25135545900047873,24,-5150.357616834868,0,0.0,-5150.357616834868,14,10426.81322594115,0.3400|0.6600,-2.3870|1.1004,0.1750|0.7827,0.6370|0.8130,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.351);01:Clayton(0.396);10:Frank(0.475);11:GH(0.562),True,0,0,,0.10578544701093051,0.9997549019607843,0.17500063238815652,1.6306061920898551,-5150.357616834868,0.34,False
pamap2_108_complete,2,pmc_pair,complete,1,8160,0,ok,,family-random-1,6.109029667000868,0.26235491600164096,26,-5150.251831387857,0,0.0,-5150.251831387857,14,10426.601655047129,0.3400|0.6600,-2.3870|1.1006,0.1750|0.7826,0.6368|0.8129,00:norm;01:norm;10:norm;11:norm,00:Gauss(0.350);01:Clayton(0.397);10:Frank(0.475);11:GH(0.562),True,2,0,"Frank.correct_tau: τ=-1.1031 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.17497003428137978,1.6306061920898551,-5150.251831387857,0.34,False
pamap2_108_complete,2,pmc_pair,complete,2,8160,0,ok,,family-random-2,1.438809957999183,0.2859055420012737,6,-5358.486682244221,1,0.2519513772049322,-5358.486682244221,14,10843.071356759856,0.4421|0.5579,-1.7114|1.1075,0.9621|0.7836,0.9441|0.9557,00:norm;01:norm;10:norm;11:norm,00:Clayton(0.753);01:Clayton(0.287);10:Clayton(0.434);11:GH(0.564),True,2,0,"Frank.correct_tau: τ=-1.1031 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",208.23485085636366,0.8721813725490196,0.774033463547176,1.6306061920898551,-5358.234730867016,0.4421,False
pamap2_108_complete,2,pmc_state,complete,0,8160,0,ok,,kmeans,1.381705374999001,0.2614856250002049,6,-5635.3813566567105,3,22.054253232930023,-5635.3813566567105,10,11360.832707793003,0.2893|0.7107,-2.2581|0.6739,0.3291|1.1000,0.9635|0.9851,0:norm;1:norm,00:Clayton(0.568);01:Frank(-0.182);10:Frank(-0.219);11:GH(0.638),True,4,3,ICE iter 3 || ICE iter 4 || ICE iter 5,21.74197475353867,0.9764705882352941,0.329112103062923,1.6306061920898551,-5592.579524830233,0.2893,False
pamap2_108_complete,2,pmc_state,complete,1,8160,0,ok,,family-random-1,1.6673927500014543,0.2632121249989723,7,-5613.639381903172,3,23.26548055332114,-5613.639381903172,10,11317.348758285925,0.3142|0.6858,-2.1980|0.7530,0.4046|1.0322,0.9659|0.9844,0:norm;1:norm,00:Clayton(0.620);01:Frank(-0.113);10:Frank(-0.191);11:GH(0.618),True,4,3,ICE iter 4 || ICE iter 5 || ICE iter 6,0.0,1.0,0.40458786036826216,1.6306061920898551,-5563.455786840693,0.3142,False
pamap2_108_complete,2,pmc_state,complete,2,8160,0,ok,,family-random-2,1.889453166997555,0.27905266700327047,8,-6264.9660431238935,2,125.4337568764995,-6264.9660431238935,10,12620.002080727369,0.6001|0.3999,-1.0564|1.1492,1.5122|0.5458,0.9902|0.9854,0:norm;1:norm,00:Clayton(0.752);01:GH(0.151);10:Frank(-0.170);11:Frank(0.437),True,2,2,ICE iter 1 || ICE iter 3,651.3266612207217,0.6964460784313725,0.5458062235668543,1.6306061920898551,-6264.9660431238935,0.3999,False
pamap2_108_complete,3,hmc_in,complete,0,8160,0,ok,,kmeans,0.6826523340023414,0.020538624998152955,17,-7726.454214731514,0,0.0,-7726.454214731514,12,15560.992422838526,0.2565|0.2904|0.4530,-2.3525|-0.5317|1.2884,0.2083|0.8635|0.6766,0.9420|0.9220|0.9825,0:norm;1:norm;2:norm,,True,0,0,,0.09404271704624989,0.9996323529411765,0.20832494135355345,1.6306061920898551,-7726.454214731514,0.2565,False
pamap2_108_complete,3,hmc_in,complete,1,8160,0,ok,,perturbed-1,0.7405364160003955,0.02435683400108246,18,-7726.360172014468,0,0.0,-7726.360172014468,12,15560.804337404434,0.2564|0.2904|0.4532,-2.3528|-0.5334|1.2880,0.2080|0.8637|0.6767,0.9419|0.9219|0.9825,0:norm;1:norm;2:norm,,True,0,0,,0.0,1.0,0.20797902288366987,1.6306061920898551,-7726.360172014468,0.2564,False
pamap2_108_complete,3,hmc_in,complete,2,8160,0,ok,,perturbed-2,0.6860314170007769,0.023534832998848287,17,-7726.514069231152,0,0.0,-7726.514069231152,12,15561.112131837801,0.2566|0.2905|0.4529,-2.3523|-0.5307|1.2886,0.2085|0.8634|0.6765,0.9420|0.9220|0.9825,0:norm;1:norm;2:norm,,True,0,0,,0.15389721668361744,0.9992647058823529,0.20853490117825604,1.6306061920898551,-7726.514069231152,0.2566,False
pamap2_108_complete,3,pmc_pair,complete,0,8160,0,ok,,kmeans,11.575229709000268,0.5331607080006506,24,-4797.330971684729,0,0.0,-4797.330971684729,32,9882.885925704119,0.2499|0.5125|0.2376,-2.4127|0.3121|1.4767,0.1539|1.0624|0.8953,0.7625|0.7574|0.7239,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.320);01:Frank(0.259);02:Gauss(0.707);10:Frank(0.377);11:Frank(0.509);12:Clayton(0.283);20:Gauss(-0.728);21:Clayton(0.225);22:GH(0.746),True,0,0,,324.3066831985161,0.5992647058823529,0.15388481162304976,1.6306061920898551,-4797.330971684729,0.2376,False
pamap2_108_complete,3,pmc_pair,complete,1,8160,0,ok,,family-random-1,19.26610279200031,0.6031998750004277,38,-4473.024288486213,0,0.0,-4473.024288486213,32,9234.272559307086,0.3433|0.4713|0.1854,-2.4101|1.0501|1.7225,0.1566|0.8165|0.3961,0.5722|0.8473|0.3967,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.319);01:Frank(0.251);02:Frank(0.190);10:Frank(0.332);11:GH(0.670);12:GH(0.211);20:Gauss(0.329);21:GH(0.036);22:Frank(-0.311),True,3,0,"Clayton.correct_tau: τ=1.0370 outside valid range [0.0000, 1.0000] — clipped to τ=1.0000. || Frank.correct_tau: τ=-1.1953 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",0.0,1.0,0.15659834082005591,1.6306061920898551,-4473.024288486213,0.1854,False
pamap2_108_complete,3,pmc_pair,complete,2,8160,0,ok,,family-random-2,22.35456091600281,0.5484461249980086,47,-4709.320495813981,0,0.0,-4709.320495813981,32,9706.864973962623,0.3548|0.3627|0.2825,-2.3896|0.9480|1.1956,0.1713|1.3148|0.5942,0.6001|0.4963|0.8446,00:norm;01:norm;02:norm;10:norm;11:norm;12:norm;20:norm;21:norm;22:norm,00:Gauss(0.350);01:Clayton(0.402);02:Frank(0.288);10:Clayton(0.498);11:GH(0.840);12:Clayton(0.083);20:Clayton(0.618);21:GH(0.226);22:Clayton(0.353),True,3,0,"Clayton.correct_tau: τ=1.0370 outside valid range [0.0000, 1.0000] — clipped to τ=1.0000. || Frank.correct_tau: τ=-1.1953 outside valid range [-1.0000, 1.0000] — clipped to τ=-1.0000. || Frank: requested |tau|=1.000000 exceeds the largest numerically reachable value 0.994299 (theta=±700); clamping.",236.29620732776857,0.5931372549019608,0.17122663232137036,1.6306061920898551,-4709.320495813981,0.2825,False
