series,subject,K,model,strategy,start,fit_on,applied_to,method,err_all,n_all,ll_complete,copulas,mean_sorted,n_warnings,err_missing,n_missing,err_observed,n_observed,err_real,n_real,err_mcar,n_mcar,conf_missing,time_s
pamap2_108_oracle,108,2,hmc_in,supervised,0,labels,gapped,plugin,0.10746325634663104,5239,,,-1.4554|1.1314,0,0.12605042016806722,595.0,0.10508182601205857,4644.0,0.03333333333333333,30.0,0.13097345132743363,565.0,0.9842310914700069,
pamap2_108_oracle,108,2,pmc_pair,supervised,0,labels,complete,complete,0.138766940255774,5239,-5717.3385534007,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.682),-1.4547|1.1389,0,,,,,,,,,,
pamap2_108_oracle,108,2,pmc_pair,supervised,0,labels,gapped,linear,0.1517465165107845,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.682),-1.4547|1.1389,0,0.15294117647058825,595.0,0.1515934539190353,4644.0,0.03333333333333333,30.0,0.1592920353982301,565.0,0.9814630567108028,
pamap2_108_oracle,108,2,pmc_pair,supervised,0,labels,gapped,locf,0.1200610803588471,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.682),-1.4547|1.1389,0,0.1226890756302521,595.0,0.11972437553832903,4644.0,0.03333333333333333,30.0,0.12743362831858407,565.0,0.988825657924168,
pamap2_108_oracle,108,2,pmc_pair,supervised,0,labels,gapped,marginalise,0.1372399312845963,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.682),-1.4547|1.1389,0,0.12941176470588237,595.0,0.13824289405684753,4644.0,0.03333333333333333,30.0,0.13451327433628318,565.0,0.9660686796050555,0.07135374999779742
pamap2_108_oracle,108,2,pmc_pair,supervised,0,labels,gapped,plugin,0.13265890437106317,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.682),-1.4547|1.1389,0,0.10252100840336134,595.0,0.13652024117140396,4644.0,0.03333333333333333,30.0,0.10619469026548672,565.0,0.9921069745071673,
pamap2_108_oracle,108,2,pmc_state,supervised,0,labels,complete,complete,0.14182095819812943,5239,-5680.798182903057,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.685),-1.4554|1.1314,0,,,,,,,,,,
pamap2_108_oracle,108,2,pmc_state,supervised,0,labels,gapped,linear,0.1578545523954953,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.685),-1.4554|1.1314,0,0.17983193277310924,595.0,0.15503875968992248,4644.0,0.03333333333333333,30.0,0.18761061946902655,565.0,0.9818622885953769,
pamap2_108_oracle,108,2,pmc_state,supervised,0,labels,gapped,locf,0.12196984157281925,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.685),-1.4554|1.1314,0,0.1226890756302521,595.0,0.12187769164513351,4644.0,0.03333333333333333,30.0,0.12743362831858407,565.0,0.9959249156787738,
pamap2_108_oracle,108,2,pmc_state,supervised,0,labels,gapped,marginalise,0.13819431189158235,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.685),-1.4554|1.1314,0,0.12605042016806722,595.0,0.1397502153316107,4644.0,0.03333333333333333,30.0,0.13097345132743363,565.0,0.9675807754996172,0.06806062499890686
pamap2_108_oracle,108,2,pmc_state,supervised,0,labels,gapped,plugin,0.13514029394922694,5239,,00:Clayton(0.761);01:Gauss(0.300);10:Gauss(0.300);11:GH(0.685),-1.4554|1.1314,0,0.10420168067226891,595.0,0.13910422049956933,4644.0,0.03333333333333333,30.0,0.1079646017699115,565.0,0.9860700331561547,
pamap2_108_oracle,108,3,hmc_in,supervised,0,labels,complete,complete,0.11681618629509448,5239,-10674.426286744856,,-1.4554|0.7700|1.8157,0,,,,,,,,,,
pamap2_108_oracle,108,3,hmc_in,supervised,0,labels,gapped,linear,0.1502195075396068,5239,,,-1.4554|0.7700|1.8157,0,0.2571428571428571,595.0,0.13652024117140396,4644.0,0.03333333333333333,30.0,0.26902654867256637,565.0,0.9813247975157786,
pamap2_108_oracle,108,3,hmc_in,supervised,0,labels,gapped,locf,0.1242603550295858,5239,,,-1.4554|0.7700|1.8157,0,0.1411764705882353,595.0,0.12209302325581395,4644.0,0.03333333333333333,30.0,0.14690265486725665,565.0,0.9909837471488248,
pamap2_108_oracle,108,3,hmc_in,supervised,0,labels,gapped,marginalise,0.13094101927848825,5239,,,-1.4554|0.7700|1.8157,0,0.1865546218487395,595.0,0.12381567614125753,4644.0,0.03333333333333333,30.0,0.19469026548672566,565.0,0.9509922142294635,0.035776290998910554
pamap2_108_oracle,108,3,hmc_in,supervised,0,labels,gapped,plugin,0.13094101927848825,5239,,,-1.4554|0.7700|1.8157,0,0.1899159663865546,595.0,0.12338501291989665,4644.0,0.03333333333333333,30.0,0.19823008849557522,565.0,0.9880484622481921,
pamap2_108_oracle,108,3,pmc_pair,supervised,0,labels,complete,complete,0.12884138194311892,5239,-5708.891000160466,00:Clayton(0.761);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:Gauss(0.615);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:GH(0.671),-1.4547|0.7779|1.8225,0,,,,,,,,,,
pamap2_108_oracle,108,3,pmc_pair,supervised,0,labels,gapped,linear,0.1519373926321817,5239,,00:Clayton(0.761);01:Gauss(0.300);02:Gauss(0.300);10:Gauss(0.300);11:Gauss(0.615);12:Gauss(0.300);20:Gauss(0.300);21:Gauss(0.300);22:GH(0.671),-1.4547|0.7779|1.8225,0,0.1495798319327731,595.0,0.15223944875107664,4644.0,0.0,30.0,0.15752212389380532,565.0,0.9848941573136516,
