run,seed,i,j,true_name,selected,hit,tau_hat
57,3057,0,1,CubSec,GH,0,0.1635
57,3057,1,0,CubSec,Clayton,0,0.1373
57,3057,1,1,Clayton,Clayton,1,0.1264
58,3058,0,0,Student,Student,1,0.1915
58,3058,0,1,CubSec,GH,0,0.1144
58,3058,1,0,CubSec,GH,0,0.1548
58,3058,1,1,Clayton,Clayton,1,0.1857
59,3059,0,0,Student,Student,1,0.2453
59,3059,0,1,CubSec,GH,0,0.1002
59,3059,1,0,CubSec,GH,0,0.1309
59,3059,1,1,Clayton,Clayton,1,0.1696
60,3060,0,0,Student,Student,1,0.1944
60,3060,0,1,CubSec,CubSec,1,0.1043
60,3060,1,0,CubSec,GH,0,0.1524
60,3060,1,1,Clayton,Clayton,1,0.1325
61,3061,0,0,Student,Student,1,0.2191
61,3061,0,1,CubSec,GH,0,0.1042
61,3061,1,0,CubSec,GH,0,0.1591
61,3061,1,1,Clayton,Clayton,1,0.2121
62,3062,0,0,Student,Student,1,0.2000
62,3062,0,1,CubSec,CubSec,1,0.0624
62,3062,1,0,CubSec,GH,0,0.1144
62,3062,1,1,Clayton,Clayton,1,0.2225
63,3063,0,0,Student,Student,1,0.2312
63,3063,0,1,CubSec,GH,0,0.0743
63,3063,1,0,CubSec,CubSec,1,0.0622
63,3063,1,1,Clayton,Clayton,1,0.2092
64,3064,0,0,Student,Student,1,0.1758
64,3064,0,1,CubSec,GH,0,0.1024
64,3064,1,0,CubSec,GH,0,0.0777
64,3064,1,1,Clayton,Student,0,0.1465
65,3065,0,0,Student,Student,1,0.1892
65,3065,0,1,CubSec,CubSec,1,0.1330
65,3065,1,0,CubSec,Student,0,-0.0476
65,3065,1,1,Clayton,Clayton,1,0.1622
66,3066,0,0,Student,Student,1,0.2678
66,3066,0,1,CubSec,GH,0,0.0904
66,3066,1,0,CubSec,GH,0,0.1063
66,3066,1,1,Clayton,Clayton,1,0.1781
67,3067,0,0,Student,Student,1,0.2051
67,3067,0,1,CubSec,GH,0,0.1237
67,3067,1,0,CubSec,GH,0,0.1648
67,3067,1,1,Clayton,Clayton,1,0.2056
68,3068,0,0,Student,Student,1,0.2518
68,3068,0,1,CubSec,Clayton,0,0.0292
68,3068,1,0,CubSec,GH,0,0.0733
68,3068,1,1,Clayton,Clayton,1,0.1866
69,3069,0,0,Student,Student,1,0.2537
69,3069,0,1,CubSec,CubSec,1,0.0898
69,3069,1,0,CubSec,GH,0,0.0623
69,3069,1,1,Clayton,Clayton,1,0.1613
70,3070,0,0,Student,Student,1,0.2174
70,3070,0,1,CubSec,Clayton,0,0.0485
70,3070,1,0,CubSec,GH,0,0.0643
70,3070,1,1,Clayton,Clayton,1,0.1597
71,3071,0,0,Student,Student,1,0.2547
71,3071,0,1,CubSec,GH,0,0.0643
71,3071,1,0,CubSec,CubSec,1,0.0541
71,3071,1,1,Clayton,Clayton,1,0.2204
72,3072,0,0,Student,Student,1,0.2309
72,3072,0,1,CubSec,Clayton,0,0.0577
72,3072,1,0,CubSec,CubSec,1,0.1025
72,3072,1,1,Clayton,Clayton,1,0.1678
73,3073,0,0,Student,Student,1,0.2221
73,3073,0,1,CubSec,GH,0,0.1239
73,3073,1,0,CubSec,GH,0,0.0790
73,3073,1,1,Clayton,Clayton,1,0.1947
74,3074,0,0,Student,Student,1,0.3078
74,3074,0,1,CubSec,GH,0,0.0389
74,3074,1,0,CubSec,CubSec,1,0.0851
74,3074,1,1,Clayton,Clayton,1,0.1444
75,3075,0,0,Student,Student,1,0.2400
75,3075,0,1,CubSec,GH,0,0.1479
75,3075,1,0,CubSec,GH,0,0.2140
75,3075,1,1,Clayton,Student,0,0.1271
76,3076,0,0,Student,Student,1,0.2330
76,3076,0,1,CubSec,GH,0,0.0801
76,3076,1,0,CubSec,GH,0,0.0406
76,3076,1,1,Clayton,Clayton,1,0.1755
77,3077,0,0,Student,Student,1,0.1944
77,3077,0,1,CubSec,CubSec,1,0.0685
77,3077,1,0,CubSec,GH,0,0.0974
77,3077,1,1,Clayton,Clayton,1,0.2168
78,3078,0,0,Student,Student,1,0.2753
78,3078,0,1,CubSec,GH,0,0.0865
78,3078,1,0,CubSec,CubSec,1,0.1650
78,3078,1,1,Clayton,Clayton,1,0.2505
79,3079,0,0,Student,Student,1,0.2534
79,3079,0,1,CubSec,GH,0,0.1320
79,3079,1,0,CubSec,GH,0,0.1171
79,3079,1,1,Clayton,Clayton,1,0.1333
80,3080,0,0,Student,Student,1,0.2475
80,3080,0,1,CubSec,CubSec,1,0.1334
80,3080,1,0,CubSec,CubSec,1,0.0845
80,3080,1,1,Clayton,Clayton,1,0.2218
81,3081,0,0,Student,Student,1,0.2508
81,3081,0,1,CubSec,GH,0,0.1177
81,3081,1,0,CubSec,GH,0,0.0663
81,3081,1,1,Clayton,Clayton,1,0.2033
82,3082,0,0,Student,Student,1,0.2805
82,3082,0,1,CubSec,Clayton,0,0.0505
82,3082,1,0,CubSec,GH,0,0.0636
82,3082,1,1,Clayton,Clayton,1,0.1714
83,3083,0,0,Student,Student,1,0.2182
83,3083,0,1,CubSec,GH,0,0.1976
83,3083,1,0,CubSec,GH,0,0.0930
83,3083,1,1,Clayton,Clayton,1,0.1811
84,3084,0,0,Student,Student,1,0.2141
84,3084,0,1,CubSec,CubSec,1,0.1147
84,3084,1,0,CubSec,GH,0,0.0999
84,3084,1,1,Clayton,Clayton,1,0.1483
85,3085,0,0,Student,Student,1,0.2855
85,3085,0,1,CubSec,CubSec,1,0.0602
85,3085,1,0,CubSec,Student,0,0.0876
85,3085,1,1,Clayton,Clayton,1,0.1485
86,3086,0,0,Student,Student,1,0.2351
86,3086,0,1,CubSec,CubSec,1,0.0891
86,3086,1,0,CubSec,GH,0,0.1134
86,3086,1,1,Clayton,Clayton,1,0.1622
87,3087,0,0,Student,Student,1,0.2717
87,3087,0,1,CubSec,Clayton,0,0.1431
87,3087,1,0,CubSec,GH,0,0.1729
87,3087,1,1,Clayton,Clayton,1,0.1583
88,3088,0,0,Student,Student,1,0.2325
88,3088,0,1,CubSec,Student,0,0.1209
88,3088,1,0,CubSec,GH,0,0.0753
88,3088,1,1,Clayton,Clayton,1,0.1948
89,3089,0,0,Student,Student,1,0.2094
89,3089,0,1,CubSec,GH,0,0.0723
89,3089,1,0,CubSec,GH,0,0.1658
89,3089,1,1,Clayton,Clayton,1,0.1179
90,3090,0,0,Student,Student,1,0.2289
90,3090,0,1,CubSec,GH,0,0.1360
90,3090,1,0,CubSec,GH,0,0.0805
90,3090,1,1,Clayton,Clayton,1,0.1754
91,3091,0,0,Student,Student,1,0.2543
91,3091,0,1,CubSec,GH,0,0.1179
91,3091,1,0,CubSec,GH,0,0.1306
91,3091,1,1,Clayton,Clayton,1,0.1413
92,3092,0,0,Student,Student,1,0.2457
92,3092,0,1,CubSec,GH,0,0.0710
92,3092,1,0,CubSec,GH,0,0.2127
92,3092,1,1,Clayton,Clayton,1,0.1504
93,3093,0,0,Student,Student,1,0.1694
93,3093,0,1,CubSec,CubSec,1,0.0819
93,3093,1,0,CubSec,Clayton,0,0.0802
93,3093,1,1,Clayton,Clayton,1,0.1937
94,3094,0,0,Student,Student,1,0.2563
94,3094,0,1,CubSec,GH,0,0.0557
94,3094,1,0,CubSec,CubSec,1,0.1106
94,3094,1,1,Clayton,Clayton,1,0.1820
95,3095,0,0,Student,Student,1,0.2544
95,3095,0,1,CubSec,GH,0,0.0726
95,3095,1,0,CubSec,CubSec,1,0.0574
95,3095,1,1,Clayton,Clayton,1,0.2093
96,3096,0,0,Student,Student,1,0.2521
96,3096,0,1,CubSec,GH,0,0.0955
96,3096,1,0,CubSec,GH,0,0.0904
96,3096,1,1,Clayton,Student,0,0.1143
97,3097,0,0,Student,Student,1,0.2463
97,3097,0,1,CubSec,GH,0,0.1075
97,3097,1,0,CubSec,Clayton,0,0.0812
97,3097,1,1,Clayton,Clayton,1,0.2317
98,3098,0,0,Student,Student,1,0.2519
98,3098,0,1,CubSec,GH,0,0.0853
98,3098,1,0,CubSec,GH,0,0.1331
98,3098,1,1,Clayton,Clayton,1,0.1660
99,3099,0,0,Student,Student,1,0.2211
99,3099,0,1,CubSec,GH,0,0.1917
99,3099,1,0,CubSec,GH,0,0.0909
99,3099,1,1,Clayton,Clayton,1,0.1449
