run,seed,i,j,true_name,selected,hit,tau_hat
64,3064,1,0,CubSec,Student,0,0.0970
64,3064,1,1,Clayton,Clayton,1,0.2111
65,3065,0,0,Student,Student,1,0.2220
65,3065,0,1,CubSec,GH,0,0.1936
65,3065,1,0,CubSec,Student,0,0.0338
65,3065,1,1,Clayton,Clayton,1,0.1454
66,3066,0,0,Student,Student,1,0.2800
66,3066,0,1,CubSec,GH,0,0.1129
66,3066,1,0,CubSec,GH,0,0.2143
66,3066,1,1,Clayton,Clayton,1,0.2053
67,3067,0,0,Student,Student,1,0.2575
67,3067,0,1,CubSec,Student,0,0.1762
67,3067,1,0,CubSec,Student,0,0.2076
67,3067,1,1,Clayton,Clayton,1,0.1985
68,3068,0,0,Student,Student,1,0.2696
68,3068,0,1,CubSec,Student,0,-0.0216
68,3068,1,0,CubSec,GH,0,0.0899
68,3068,1,1,Clayton,Clayton,1,0.1908
69,3069,0,0,Student,Student,1,0.2225
69,3069,0,1,CubSec,CubSec,1,0.0766
69,3069,1,0,CubSec,CubSec,1,0.0000
69,3069,1,1,Clayton,Clayton,1,0.1932
70,3070,0,0,Student,Student,1,0.2072
70,3070,0,1,CubSec,Student,0,0.0757
70,3070,1,0,CubSec,CubSec,1,0.0000
70,3070,1,1,Clayton,Clayton,1,0.2032
71,3071,0,0,Student,Student,1,0.2353
71,3071,0,1,CubSec,Student,0,0.1292
71,3071,1,0,CubSec,CubSec,1,0.1086
71,3071,1,1,Clayton,Clayton,1,0.2335
72,3072,0,0,Student,Student,1,0.2034
72,3072,0,1,CubSec,Student,0,0.0343
72,3072,1,0,CubSec,CubSec,1,0.1650
72,3072,1,1,Clayton,Clayton,1,0.1944
73,3073,0,0,Student,Student,1,0.2340
73,3073,0,1,CubSec,GH,0,0.1020
73,3073,1,0,CubSec,Student,0,0.1002
73,3073,1,1,Clayton,Clayton,1,0.1883
74,3074,0,0,Student,Student,1,0.2648
74,3074,0,1,CubSec,Student,0,0.1335
74,3074,1,0,CubSec,Student,0,-0.0047
74,3074,1,1,Clayton,Clayton,1,0.1586
75,3075,0,0,Student,Student,1,0.2852
75,3075,0,1,CubSec,GH,0,0.1049
75,3075,1,0,CubSec,CubSec,1,0.1401
75,3075,1,1,Clayton,Student,0,0.1913
76,3076,0,0,Student,Student,1,0.2303
76,3076,0,1,CubSec,GH,0,0.1895
76,3076,1,0,CubSec,CubSec,1,0.1449
76,3076,1,1,Clayton,Clayton,1,0.1928
77,3077,0,0,Student,Student,1,0.2677
77,3077,0,1,CubSec,Student,0,-0.0742
77,3077,1,0,CubSec,Student,0,0.0369
77,3077,1,1,Clayton,Clayton,1,0.1988
78,3078,0,0,Student,Student,1,0.2883
78,3078,0,1,CubSec,GH,0,0.0165
78,3078,1,0,CubSec,Student,0,0.0102
78,3078,1,1,Clayton,Clayton,1,0.2390
79,3079,0,0,Student,Student,1,0.2600
79,3079,0,1,CubSec,Student,0,0.0779
79,3079,1,0,CubSec,Student,0,0.2143
79,3079,1,1,Clayton,Clayton,1,0.1635
80,3080,0,0,Student,Student,1,0.2630
80,3080,0,1,CubSec,GH,0,0.1095
80,3080,1,0,CubSec,Student,0,0.0804
80,3080,1,1,Clayton,Clayton,1,0.1755
81,3081,0,0,Student,Student,1,0.2275
81,3081,0,1,CubSec,Student,0,0.2179
81,3081,1,0,CubSec,GH,0,0.0047
81,3081,1,1,Clayton,Clayton,1,0.2255
82,3082,0,0,Student,Student,1,0.2654
82,3082,0,1,CubSec,Student,0,0.0222
82,3082,1,0,CubSec,Student,0,0.1386
82,3082,1,1,Clayton,Clayton,1,0.1910
83,3083,0,0,Student,Student,1,0.2385
83,3083,0,1,CubSec,Student,0,0.2721
83,3083,1,0,CubSec,GH,0,0.1315
83,3083,1,1,Clayton,Clayton,1,0.1876
84,3084,0,0,Student,Student,1,0.2101
84,3084,0,1,CubSec,Clayton,0,0.1444
84,3084,1,0,CubSec,GH,0,0.0248
84,3084,1,1,Clayton,Clayton,1,0.2084
85,3085,0,0,Student,Student,1,0.2328
85,3085,0,1,CubSec,Clayton,0,0.0902
85,3085,1,0,CubSec,Student,0,-0.1244
85,3085,1,1,Clayton,Clayton,1,0.2015
86,3086,0,0,Student,Student,1,0.2414
86,3086,0,1,CubSec,GH,0,0.0001
86,3086,1,0,CubSec,Clayton,0,0.0001
86,3086,1,1,Clayton,Clayton,1,0.1991
87,3087,0,0,Student,Student,1,0.2781
87,3087,0,1,CubSec,Clayton,0,0.1838
87,3087,1,0,CubSec,GH,0,0.2223
87,3087,1,1,Clayton,Clayton,1,0.1859
88,3088,0,0,Student,Student,1,0.2362
88,3088,0,1,CubSec,Student,0,0.1751
88,3088,1,0,CubSec,Student,0,0.1317
88,3088,1,1,Clayton,Clayton,1,0.2174
89,3089,0,0,Student,Student,1,0.2338
89,3089,0,1,CubSec,GH,0,0.0293
89,3089,1,0,CubSec,Student,0,0.2063
89,3089,1,1,Clayton,Clayton,1,0.1769
90,3090,0,0,Student,Student,1,0.2364
90,3090,0,1,CubSec,Student,0,0.2076
90,3090,1,0,CubSec,GH,0,0.2384
90,3090,1,1,Clayton,Clayton,1,0.1852
91,3091,0,0,Student,Student,1,0.2438
91,3091,0,1,CubSec,Student,0,0.1105
91,3091,1,0,CubSec,GH,0,0.1292
91,3091,1,1,Clayton,Clayton,1,0.2178
92,3092,0,0,Student,Student,1,0.2776
92,3092,0,1,CubSec,CubSec,1,0.1136
92,3092,1,0,CubSec,GH,0,0.1418
92,3092,1,1,Clayton,Clayton,1,0.1930
93,3093,0,0,Student,Student,1,0.1855
93,3093,0,1,CubSec,Student,0,0.1078
93,3093,1,0,CubSec,GH,0,0.1356
93,3093,1,1,Clayton,Clayton,1,0.1803
