run,seed,i,j,true_name,selected,hit,tau_hat
77,3077,1,1,Clayton,GH,0,0.1276
78,3078,0,0,Student,GH,0,0.3181
78,3078,0,1,CubSec,CubSec,1,0.0000
78,3078,1,0,CubSec,CubSec,1,0.0000
78,3078,1,1,Clayton,Clayton,1,0.2440
79,3079,0,0,Student,CubSec,0,0.1640
79,3079,0,1,CubSec,CubSec,1,0.0000
79,3079,1,0,CubSec,GH,0,0.2423
79,3079,1,1,Clayton,GH,0,0.1281
80,3080,0,0,Student,Clayton,0,0.2121
80,3080,0,1,CubSec,GH,0,0.0974
80,3080,1,0,CubSec,GH,0,0.0599
80,3080,1,1,Clayton,Clayton,1,0.1782
81,3081,0,0,Student,GH,0,0.2560
81,3081,0,1,CubSec,GH,0,0.1143
81,3081,1,0,CubSec,CubSec,1,0.0000
81,3081,1,1,Clayton,Clayton,1,0.2287
82,3082,0,0,Student,GH,0,0.2892
82,3082,0,1,CubSec,CubSec,1,0.0000
82,3082,1,0,CubSec,GH,0,0.0001
82,3082,1,1,Clayton,Clayton,1,0.1930
83,3083,0,0,Student,GH,0,0.2602
83,3083,0,1,CubSec,GH,0,0.1585
83,3083,1,0,CubSec,GH,0,0.0262
83,3083,1,1,Clayton,GH,0,0.1271
84,3084,0,0,Student,GH,0,0.2105
84,3084,0,1,CubSec,GH,0,0.0323
84,3084,1,0,CubSec,CubSec,1,0.0000
84,3084,1,1,Clayton,GH,0,0.1402
85,3085,0,0,Student,GH,0,0.2388
85,3085,0,1,CubSec,Clayton,0,0.0088
85,3085,1,0,CubSec,CubSec,1,0.0000
85,3085,1,1,Clayton,CubSec,0,0.1650
86,3086,0,0,Student,GH,0,0.2523
86,3086,0,1,CubSec,CubSec,1,0.0000
86,3086,1,0,CubSec,CubSec,1,0.0000
86,3086,1,1,Clayton,Clayton,1,0.1956
87,3087,0,0,Student,GH,0,0.3190
87,3087,0,1,CubSec,CubSec,1,0.0000
87,3087,1,0,CubSec,GH,0,0.0605
87,3087,1,1,Clayton,Clayton,1,0.1878
88,3088,0,0,Student,Clayton,0,0.2140
88,3088,0,1,CubSec,CubSec,1,0.0929
88,3088,1,0,CubSec,GH,0,0.0910
88,3088,1,1,Clayton,GH,0,0.1450
89,3089,0,0,Student,GH,0,0.2700
89,3089,0,1,CubSec,CubSec,1,0.0000
89,3089,1,0,CubSec,CubSec,1,0.0081
89,3089,1,1,Clayton,Clayton,1,0.1820
90,3090,0,0,Student,Clayton,0,0.1981
90,3090,0,1,CubSec,GH,0,0.2722
90,3090,1,0,CubSec,GH,0,0.2453
90,3090,1,1,Clayton,Clayton,1,0.1898
91,3091,0,0,Student,GH,0,0.2844
91,3091,0,1,CubSec,GH,0,0.0001
91,3091,1,0,CubSec,GH,0,0.0348
91,3091,1,1,Clayton,GH,0,0.1360
92,3092,0,0,Student,GH,0,0.2913
92,3092,0,1,CubSec,Clayton,0,0.0001
92,3092,1,0,CubSec,GH,0,0.0903
92,3092,1,1,Clayton,Clayton,1,0.1874
93,3093,0,0,Student,GH,0,0.2103
93,3093,0,1,CubSec,Clayton,0,0.0102
93,3093,1,0,CubSec,GH,0,0.0758
93,3093,1,1,Clayton,GH,0,0.0901
94,3094,0,0,Student,GH,0,0.3379
94,3094,0,1,CubSec,CubSec,1,0.0000
94,3094,1,0,CubSec,Clayton,0,0.0001
94,3094,1,1,Clayton,GH,0,0.0711
95,3095,0,0,Student,GH,0,0.2084
95,3095,0,1,CubSec,CubSec,1,0.1650
95,3095,1,0,CubSec,GH,0,0.1215
95,3095,1,1,Clayton,Clayton,1,0.2073
96,3096,0,0,Student,GH,0,0.2761
96,3096,0,1,CubSec,GH,0,0.1194
96,3096,1,0,CubSec,GH,0,0.0284
96,3096,1,1,Clayton,GH,0,0.0884
97,3097,0,0,Student,GH,0,0.2863
97,3097,0,1,CubSec,CubSec,1,0.0000
97,3097,1,0,CubSec,CubSec,1,0.0000
97,3097,1,1,Clayton,Clayton,1,0.2334
98,3098,0,0,Student,GH,0,0.2507
98,3098,0,1,CubSec,CubSec,1,0.0000
98,3098,1,0,CubSec,CubSec,1,0.0416
98,3098,1,1,Clayton,Clayton,1,0.2105
99,3099,0,0,Student,GH,0,0.2662
99,3099,0,1,CubSec,GH,0,0.0746
99,3099,1,0,CubSec,CubSec,1,0.0000
99,3099,1,1,Clayton,Clayton,1,0.2026
