setting,subject,K,rule,mask,r,M,model,fit,mechanism,start_from,subset,n,rmse,mae,crps,cov90,width90,impute_s
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,ignorable,,locomotion,30,0.497133,0.413807,0.301252,1,2.66202,0.672089
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,ignorable,,vigorous,117,0.437829,0.340264,0.264926,1,2.34966,0.672089
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,ignorable,,transient,9,0.841833,0.636762,0.463304,0.888889,3.13445,0.672089
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state,,all,156,0.579441,0.412048,0.321342,0.980769,2.4174,0.688074
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state,,locomotion,30,0.784182,0.532341,0.40965,0.933333,2.4762,0.688074
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state,,vigorous,117,0.482479,0.361101,0.284299,1,2.34767,0.688074
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state,,transient,9,0.862359,0.673388,0.508543,0.888889,3.12788,0.688074
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state-markov,,all,156,0.525268,0.390507,0.301297,0.987179,2.42226,0.729039
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state-markov,,locomotion,30,0.648543,0.47835,0.35344,0.966667,2.58647,0.729039
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state-markov,,vigorous,117,0.451084,0.346792,0.271708,1,2.3255,0.729039
controlled,102,3,ge10,state-markov,3,156,hmc_in,oracle,state-markov,,transient,9,0.857407,0.665983,0.512147,0.888889,3.13281,0.729039
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,ignorable,,all,156,0.471427,0.337735,0.24548,0.858974,1.26642,1.4485
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,ignorable,,locomotion,30,0.428927,0.342455,0.247934,0.933333,1.43044,1.4485
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,ignorable,,vigorous,117,0.482705,0.338406,0.246208,0.837607,1.23466,1.4485
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,ignorable,,transient,9,0.458143,0.31328,0.227843,0.888889,1.13251,1.4485
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state,,all,156,0.434986,0.329729,0.243134,0.839744,1.21073,1.4609
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state,,locomotion,30,0.520618,0.392441,0.286879,0.833333,1.33041,1.4609
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state,,vigorous,117,0.392814,0.305238,0.225145,0.846154,1.18393,1.4609
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state,,transient,9,0.608496,0.439061,0.331183,0.777778,1.16014,1.4609
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state-markov,,all,156,0.422522,0.324155,0.236529,0.846154,1.21668,1.36094
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state-markov,,locomotion,30,0.454179,0.360331,0.258045,0.866667,1.34397,1.36094
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state-markov,,vigorous,117,0.395513,0.305946,0.223781,0.846154,1.18965,1.36094
controlled,102,3,ge10,state-markov,3,156,pmc_pair,oracle,state-markov,,transient,9,0.610935,0.440287,0.330544,0.777778,1.14377,1.36094
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,ignorable,start,all,156,0.642715,0.526134,0.366116,0.826923,1.8933,0.605367
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,ignorable,start,locomotion,30,0.45472,0.361807,0.265058,0.966667,2.03773,0.605367
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,ignorable,start,vigorous,117,0.699623,0.585052,0.404937,0.777778,1.8772,0.605367
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,ignorable,start,transient,9,0.328217,0.30796,0.198311,1,1.62123,0.605367
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,start,all,156,0.662562,0.542068,0.377308,0.826923,1.8783,0.640993
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,start,locomotion,30,0.545614,0.395618,0.288782,0.966667,2.02326,0.640993
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,start,vigorous,117,0.702884,0.593571,0.410429,0.777778,1.85474,0.640993
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,start,transient,9,0.440713,0.3607,0.241835,1,1.70132,0.640993
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,start,all,156,0.651683,0.53426,0.37574,0.826923,1.86718,0.638585
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,start,locomotion,30,0.483702,0.367525,0.283925,0.966667,1.98051,0.638585
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,start,vigorous,117,0.700705,0.590122,0.409926,0.777778,1.85461,0.638585
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,start,transient,9,0.445604,0.363832,0.237363,1,1.65295,0.638585
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,ignorable fit,all,156,0.660524,0.541022,0.377317,0.826923,1.88847,0.602722
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,ignorable fit,locomotion,30,0.527942,0.386102,0.27861,0.966667,2.02638,0.602722
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,ignorable fit,vigorous,117,0.704068,0.595139,0.414045,0.777778,1.86113,0.602722
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state,ignorable fit,transient,9,0.434823,0.353904,0.228876,1,1.7842,0.602722
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,ignorable fit,all,156,0.653391,0.535933,0.374963,0.826923,1.87421,0.61037
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,30,0.480594,0.366093,0.271406,0.966667,1.98385,0.61037
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,117,0.70321,0.592797,0.411712,0.777778,1.85977,0.61037
controlled,102,3,ge10,state-markov,3,156,hmc_in,unsupervised,state-markov,ignorable fit,transient,9,0.44887,0.362834,0.242418,1,1.69646,0.61037
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,ignorable,,all,159,0.487212,0.38059,0.2915,0.993711,2.47,0.683907
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,ignorable,,locomotion,42,0.516766,0.393843,0.302965,0.97619,2.56623,0.683907
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,ignorable,,vigorous,107,0.435395,0.345576,0.271362,1,2.38352,0.683907
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,ignorable,,transient,10,0.790113,0.699584,0.45883,1,2.99111,0.683907
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state,,all,159,0.560798,0.417908,0.310337,0.981132,2.40389,0.684807
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state,,locomotion,42,0.569147,0.397928,0.313003,0.952381,2.43887,0.684807
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state,,vigorous,107,0.5288,0.397686,0.294666,0.990654,2.35704,0.684807
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state,,transient,10,0.804934,0.718197,0.466817,1,2.75828,0.684807
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state-markov,,all,159,0.519096,0.395497,0.300113,0.981132,2.38399,0.640704
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state-markov,,locomotion,42,0.569698,0.398693,0.318844,0.952381,2.43634,0.640704
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state-markov,,vigorous,107,0.461004,0.364108,0.276128,0.990654,2.32843,0.640704
controlled,102,3,ge10,state-markov,4,159,hmc_in,oracle,state-markov,,transient,10,0.804533,0.717931,0.478091,1,2.75867,0.640704
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,ignorable,,all,159,0.46942,0.379571,0.274632,0.805031,1.24163,1.43019
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,ignorable,,locomotion,42,0.514136,0.422191,0.297976,0.761905,1.32548,1.43019
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,ignorable,,vigorous,107,0.428546,0.345404,0.253066,0.831776,1.16712,1.43019
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,ignorable,,transient,10,0.654498,0.566152,0.407353,0.7,1.68676,1.43019
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state,,all,159,0.533897,0.405373,0.291193,0.792453,1.2122,1.48193
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state,,locomotion,42,0.598133,0.452417,0.321965,0.761905,1.33923,1.48193
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state,,vigorous,107,0.506086,0.379396,0.2761,0.803738,1.14138,1.48193
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state,,transient,10,0.537689,0.48575,0.323438,0.8,1.43642,1.48193
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state-markov,,all,159,0.500456,0.390254,0.278934,0.805031,1.21581,1.44221
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state-markov,,locomotion,42,0.596879,0.452428,0.327962,0.761905,1.33954,1.44221
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state-markov,,vigorous,107,0.453145,0.356927,0.25489,0.82243,1.1469,1.44221
controlled,102,3,ge10,state-markov,4,159,pmc_pair,oracle,state-markov,,transient,10,0.5374,0.485719,0.330285,0.8,1.43356,1.44221
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,ignorable,start,all,159,0.649035,0.52513,0.372946,0.830189,1.9499,0.584596
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,ignorable,start,locomotion,42,0.538576,0.424741,0.293314,1,2.025,0.584596
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,ignorable,start,vigorous,107,0.692526,0.568419,0.405082,0.775701,1.90462,0.584596
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,ignorable,start,transient,10,0.589841,0.483568,0.363549,0.7,2.1189,0.584596
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,start,all,159,0.651137,0.525756,0.376334,0.823899,1.88519,0.621449
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,start,locomotion,42,0.480071,0.370106,0.274363,0.97619,1.88535,0.621449
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,start,vigorous,107,0.71005,0.586045,0.416029,0.775701,1.8702,0.621449
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,start,transient,10,0.615371,0.534384,0.379878,0.7,2.04489,0.621449
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,start,all,159,0.640946,0.51662,0.369803,0.823899,1.89066,0.591771
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,start,locomotion,42,0.482503,0.369338,0.267919,0.97619,1.92577,0.591771
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,start,vigorous,107,0.695546,0.572872,0.407772,0.775701,1.86254,0.591771
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,start,transient,10,0.614514,0.533302,0.391445,0.7,2.04404,0.591771
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,ignorable fit,all,159,0.653489,0.527192,0.372899,0.823899,1.89288,0.569118
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,ignorable fit,locomotion,42,0.477797,0.366308,0.272068,0.97619,1.8946,0.569118
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,ignorable fit,vigorous,107,0.713687,0.589549,0.410768,0.775701,1.87815,0.569118
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state,ignorable fit,transient,10,0.617419,0.535685,0.391187,0.7,2.04329,0.569118
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,ignorable fit,all,159,0.643685,0.518855,0.369218,0.823899,1.89949,0.596871
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,42,0.482097,0.366262,0.269489,0.97619,1.94044,0.596871
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,107,0.699433,0.57753,0.408446,0.775701,1.87009,0.596871
controlled,102,3,ge10,state-markov,4,159,hmc_in,unsupervised,state-markov,ignorable fit,transient,10,0.614152,0.531929,0.368333,0.7,2.04199,0.596871
controlled,102,3,any,state,0,922,hmc_in,oracle,ignorable,,all,922,0.615511,0.451827,0.335072,0.97397,2.61701,0.767187
controlled,102,3,any,state,0,922,hmc_in,oracle,ignorable,,rest,14,1.04397,0.842572,0.569991,0.928571,3.88102,0.767187
controlled,102,3,any,state,0,922,hmc_in,oracle,ignorable,,locomotion,308,0.52051,0.400015,0.306239,0.970779,2.58428,0.767187
controlled,102,3,any,state,0,922,hmc_in,oracle,ignorable,,vigorous,472,0.559155,0.411655,0.303502,0.989407,2.389,0.767187
controlled,102,3,any,state,0,922,hmc_in,oracle,ignorable,,transient,128,0.897154,0.681898,0.49517,0.929688,3.39833,0.767187
controlled,102,3,any,state,0,922,hmc_in,oracle,state,,all,922,0.600534,0.441263,0.329018,0.978308,2.55238,0.664651
controlled,102,3,any,state,0,922,hmc_in,oracle,state,,rest,14,0.960711,0.753155,0.524938,0.928571,3.79459,0.664651
controlled,102,3,any,state,0,922,hmc_in,oracle,state,,locomotion,308,0.518718,0.392964,0.298104,0.987013,2.53712,0.664651
controlled,102,3,any,state,0,922,hmc_in,oracle,state,,vigorous,472,0.533393,0.396459,0.297836,0.983051,2.31042,0.664651
controlled,102,3,any,state,0,922,hmc_in,oracle,state,,transient,128,0.89455,0.688583,0.496962,0.945312,3.34543,0.664651
controlled,102,3,any,state,0,922,hmc_in,oracle,state-markov,,all,922,0.597225,0.439694,0.328682,0.978308,2.55247,0.712874
controlled,102,3,any,state,0,922,hmc_in,oracle,state-markov,,rest,14,0.961022,0.754072,0.532741,0.928571,3.79887,0.712874
controlled,102,3,any,state,0,922,hmc_in,oracle,state-markov,,locomotion,308,0.518704,0.392834,0.301331,0.987013,2.53772,0.712874
controlled,102,3,any,state,0,922,hmc_in,oracle,state-markov,,vigorous,472,0.526169,0.393375,0.297247,0.983051,2.3103,0.712874
controlled,102,3,any,state,0,922,hmc_in,oracle,state-markov,,transient,128,0.894357,0.688871,0.488091,0.945312,3.34461,0.712874
controlled,102,3,any,state,0,922,pmc_pair,oracle,ignorable,,all,922,0.511062,0.368654,0.263829,0.890456,1.37702,2.8898
controlled,102,3,any,state,0,922,pmc_pair,oracle,ignorable,,rest,14,0.722782,0.464443,0.352676,0.857143,1.0967,2.8898
controlled,102,3,any,state,0,922,pmc_pair,oracle,ignorable,,locomotion,308,0.515427,0.374327,0.273105,0.88961,1.3829,2.8898
controlled,102,3,any,state,0,922,pmc_pair,oracle,ignorable,,vigorous,472,0.492926,0.349779,0.245828,0.896186,1.35319,2.8898
controlled,102,3,any,state,0,922,pmc_pair,oracle,ignorable,,transient,128,0.537567,0.41413,0.298171,0.875,1.48137,2.8898
controlled,102,3,any,state,0,922,pmc_pair,oracle,state,,all,922,0.472641,0.350241,0.253,0.883948,1.32181,2.72151
controlled,102,3,any,state,0,922,pmc_pair,oracle,state,,rest,14,0.722713,0.464339,0.352496,0.857143,1.09678,2.72151
controlled,102,3,any,state,0,922,pmc_pair,oracle,state,,locomotion,308,0.481978,0.361754,0.264266,0.876623,1.32325,2.72151
controlled,102,3,any,state,0,922,pmc_pair,oracle,state,,vigorous,472,0.431455,0.321242,0.230717,0.896186,1.29501,2.72151
controlled,102,3,any,state,0,922,pmc_pair,oracle,state,,transient,128,0.553674,0.416996,0.297175,0.859375,1.44177,2.72151
controlled,102,3,any,state,0,922,pmc_pair,oracle,state-markov,,all,922,0.472141,0.350406,0.251892,0.883948,1.32417,2.7628
controlled,102,3,any,state,0,922,pmc_pair,oracle,state-markov,,rest,14,0.722713,0.464339,0.354111,0.857143,1.09678,2.7628
controlled,102,3,any,state,0,922,pmc_pair,oracle,state-markov,,locomotion,308,0.481771,0.361724,0.261167,0.876623,1.3287,2.7628
controlled,102,3,any,state,0,922,pmc_pair,oracle,state-markov,,vigorous,472,0.430691,0.321533,0.229804,0.896186,1.29552,2.7628
controlled,102,3,any,state,0,922,pmc_pair,oracle,state-markov,,transient,128,0.553228,0.417177,0.299844,0.859375,1.44381,2.7628
controlled,102,3,any,state,0,922,hmc_in,unsupervised,ignorable,start,all,922,0.706036,0.564765,0.403192,0.817787,1.92305,0.609755
controlled,102,3,any,state,0,922,hmc_in,unsupervised,ignorable,start,rest,14,0.696376,0.471475,0.368092,0.785714,1.47334,0.609755
controlled,102,3,any,state,0,922,hmc_in,unsupervised,ignorable,start,locomotion,308,0.497191,0.376443,0.280508,0.928571,1.90806,0.609755
controlled,102,3,any,state,0,922,hmc_in,unsupervised,ignorable,start,vigorous,472,0.831415,0.7128,0.499233,0.711864,1.86327,0.609755
controlled,102,3,any,state,0,922,hmc_in,unsupervised,ignorable,start,transient,128,0.62754,0.48224,0.348091,0.945312,2.2288,0.609755
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,start,all,922,0.692515,0.554956,0.397237,0.817787,1.86231,0.966327
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,start,rest,14,0.668501,0.487172,0.345896,0.785714,1.53364,0.966327
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,start,locomotion,308,0.499541,0.380303,0.283466,0.925325,1.84474,0.966327
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,start,vigorous,472,0.801842,0.681355,0.482713,0.711864,1.78524,0.966327
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,start,transient,128,0.658968,0.516534,0.36142,0.953125,2.22477,0.966327
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,start,all,922,0.693958,0.556897,0.399934,0.818872,1.86901,0.844358
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,start,rest,14,0.67439,0.485504,0.361945,0.785714,1.52086,0.844358
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,start,locomotion,308,0.495524,0.376961,0.279489,0.925325,1.85541,0.844358
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,start,vigorous,472,0.80498,0.685571,0.48827,0.711864,1.79217,0.844358
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,start,transient,128,0.662422,0.523188,0.368168,0.960938,2.22316,0.844358
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,ignorable fit,all,922,0.696308,0.558408,0.399023,0.817787,1.87206,0.808341
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,ignorable fit,rest,14,0.68487,0.501308,0.376226,0.785714,1.54356,0.808341
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,ignorable fit,locomotion,308,0.498586,0.379411,0.280111,0.925325,1.85504,0.808341
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,ignorable fit,vigorous,472,0.809716,0.690175,0.487857,0.711864,1.80246,0.808341
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state,ignorable fit,transient,128,0.652121,0.509473,0.360077,0.953125,2.2056,0.808341
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,ignorable fit,all,922,0.697132,0.559826,0.401191,0.818872,1.8782,0.759544
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,ignorable fit,rest,14,0.688242,0.4979,0.367358,0.785714,1.52493,0.759544
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,ignorable fit,locomotion,308,0.494821,0.376724,0.277661,0.925325,1.86577,0.759544
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,ignorable fit,vigorous,472,0.811867,0.693296,0.492264,0.711864,1.8077,0.759544
controlled,102,3,any,state,0,922,hmc_in,unsupervised,state-markov,ignorable fit,transient,128,0.655102,0.515019,0.366304,0.960938,2.20673,0.759544
controlled,102,3,any,state,1,852,hmc_in,oracle,ignorable,,all,852,0.617693,0.441479,0.328984,0.9777,2.57639,0.697313
controlled,102,3,any,state,1,852,hmc_in,oracle,ignorable,,rest,15,1.12464,0.979135,0.610499,0.866667,3.95332,0.697313
controlled,102,3,any,state,1,852,hmc_in,oracle,ignorable,,locomotion,266,0.483847,0.365285,0.289129,0.984962,2.55153,0.697313
controlled,102,3,any,state,1,852,hmc_in,oracle,ignorable,,vigorous,467,0.497322,0.373917,0.281607,1,2.35753,0.697313
controlled,102,3,any,state,1,852,hmc_in,oracle,ignorable,,transient,104,1.11082,0.86219,0.603056,0.875,3.42411,0.697313
controlled,102,3,any,state,1,852,hmc_in,oracle,state,,all,852,0.640105,0.445601,0.336492,0.973005,2.52058,0.707009
controlled,102,3,any,state,1,852,hmc_in,oracle,state,,rest,15,1.06814,0.905631,0.594455,1,3.77354,0.707009
