run,seed,i,j,true_name,selected,hit,tau_hat
83,3083,0,1,CubSec,Student,0,0.1075
83,3083,1,0,CubSec,GH,0,0.1411
83,3083,1,1,Clayton,Clayton,1,0.1426
84,3084,0,0,Student,Student,1,0.2582
84,3084,0,1,CubSec,GH,0,0.1684
84,3084,1,0,CubSec,Student,0,0.1501
84,3084,1,1,Clayton,Clayton,1,0.1785
85,3085,0,0,Student,Student,1,0.2320
85,3085,0,1,CubSec,Student,0,0.2142
85,3085,1,0,CubSec,GH,0,0.1479
85,3085,1,1,Clayton,Clayton,1,0.1267
86,3086,0,0,Student,Student,1,0.2617
86,3086,0,1,CubSec,Student,0,0.1764
86,3086,1,0,CubSec,Student,0,0.1127
86,3086,1,1,Clayton,Clayton,1,0.1915
87,3087,0,0,Student,Student,1,0.2205
87,3087,0,1,CubSec,Student,0,0.2044
87,3087,1,0,CubSec,Student,0,0.2289
87,3087,1,1,Clayton,Clayton,1,0.1860
88,3088,0,0,Student,Student,1,0.2341
88,3088,0,1,CubSec,Student,0,0.1343
88,3088,1,0,CubSec,Student,0,0.1680
88,3088,1,1,Clayton,Clayton,1,0.1460
89,3089,0,0,Student,Student,1,0.2258
89,3089,0,1,CubSec,GH,0,0.0810
89,3089,1,0,CubSec,CubSec,1,0.1213
89,3089,1,1,Clayton,Clayton,1,0.1858
90,3090,0,0,Student,Student,1,0.2393
90,3090,0,1,CubSec,Clayton,0,0.1252
90,3090,1,0,CubSec,Student,0,0.2079
90,3090,1,1,Clayton,Clayton,1,0.1975
91,3091,0,0,Student,Student,1,0.1920
91,3091,0,1,CubSec,Student,0,0.1905
91,3091,1,0,CubSec,GH,0,0.1586
91,3091,1,1,Clayton,Clayton,1,0.1982
92,3092,0,0,Student,Student,1,0.2429
92,3092,0,1,CubSec,CubSec,1,0.1551
92,3092,1,0,CubSec,Student,0,0.1780
92,3092,1,1,Clayton,Clayton,1,0.1840
93,3093,0,0,Student,Student,1,0.1955
93,3093,0,1,CubSec,Student,0,0.1764
93,3093,1,0,CubSec,Student,0,0.1753
93,3093,1,1,Clayton,Clayton,1,0.1774
94,3094,0,0,Student,Student,1,0.2585
94,3094,0,1,CubSec,GH,0,0.0655
94,3094,1,0,CubSec,Clayton,0,0.0961
94,3094,1,1,Clayton,Clayton,1,0.1650
95,3095,0,0,Student,Student,1,0.2030
95,3095,0,1,CubSec,Student,0,0.0889
95,3095,1,0,CubSec,GH,0,0.1256
95,3095,1,1,Clayton,Clayton,1,0.1849
96,3096,0,0,Student,Student,1,0.2344
96,3096,0,1,CubSec,Student,0,0.2467
96,3096,1,0,CubSec,GH,0,0.1269
96,3096,1,1,Clayton,Student,0,0.1775
97,3097,0,0,Student,Student,1,0.2606
97,3097,0,1,CubSec,GH,0,0.0489
97,3097,1,0,CubSec,Student,0,0.2483
97,3097,1,1,Clayton,Clayton,1,0.1686
98,3098,0,0,Student,Student,1,0.2084
98,3098,0,1,CubSec,Student,0,0.1018
98,3098,1,0,CubSec,Student,0,0.1714
98,3098,1,1,Clayton,Clayton,1,0.1896
99,3099,0,0,Student,Student,1,0.1831
99,3099,0,1,CubSec,Student,0,0.1783
99,3099,1,0,CubSec,GH,0,0.1806
99,3099,1,1,Clayton,Clayton,1,0.1532
